_MEMBER_DEGs,_MEMBER_DMRs,_LogP_DEGs,_LogP_DMRs,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,0,-5.3,0,C1719494,M10,1,0,DisGeNET,35,"PERIODONTITIS, LOCALIZED AGGRESSIVE",,-5.3,19,9.3,30337,20,400,5,1.2,0.56,3552|3553|3576|3689|6347,IL1A|IL1B|CXCL8|ITGB2|CCL2,-3.8,0
1,0,-5.3,0,C4543948,M10,1,0,DisGeNET,35,Localized cutaneous leishmaniasis,,-5.3,19,9.3,30337,20,400,5,1.2,0.56,3576|3586|6347|6556|114548,CXCL8|IL10|CCL2|SLC11A1|NLRP3,-3.8,0
1,0,-5.3,0,C2937358,M10,1,0,DisGeNET,35,Cerebral Hemorrhage,,-5.3,6.2,6.7,30337,122,400,10,2.5,0.78,929|2321|3162|3557|4318|5328|5743|6696|7852|26353,CD14|FLT1|HMOX1|IL1RN|MMP9|PLAU|PTGS2|SPP1|CXCR4|HSPB8,-3.7,0
1,0,-5.3,0,C0029866,M10,1,0,DisGeNET,35,Other ureteric obstruction,,-5.3,10,7.7,30337,52,400,7,1.8,0.66,133|383|3383|3553|7133|9510|10804,ADM|ARG1|ICAM1|IL1B|TNFRSF1B|ADAMTS1|GJB6,-3.7,0
1,1,-5.3,-3.2,C0085669,M11,2,0,DisGeNET,35,Acute leukemia,,-5.3,2.8,5.5,30337,639,400,24,6,1.2,133|722|838|929|943|978|1441|2321|3142|3162|3552|3553|3586|4084|4311|5788|6781|7099|7133|7454|7852|27036|55824|144568,ADM|C4BPA|CASP5|CD14|TNFRSF8|CDA|CSF3R|FLT1|HLX|HMOX1|IL1A|IL1B|IL10|MXD1|MME|PTPRC|STC1|TLR4|TNFRSF1B|WAS|CXCR4|SIGLEC7|PAG1|A2ML1,-3.7,0
1,0,-5.3,0,C0002792,M10,1,0,DisGeNET,35,anaphylaxis,,-5.3,5.1,6.3,30337,180,400,12,3,0.85,2212|2215|3240|3383|3552|3553|3586|5743|6347|6354|9021|114548,FCGR2A|FCGR3B|HP|ICAM1|IL1A|IL1B|IL10|PTGS2|CCL2|CCL7|SOCS3|NLRP3,-3.7,0
1,0,-5.3,0,C1535939,M10,1,0,DisGeNET,35,Pneumocystis jiroveci pneumonia,,-5.3,5.1,6.3,30337,180,400,12,3,0.85,943|2012|2321|2353|3553|3576|3586|4354|7852|26253|64581|114548,TNFRSF8|EMP1|FLT1|FOS|IL1B|CXCL8|IL10|MPP1|CXCR4|CLEC4E|CLEC7A|NLRP3,-3.7,0
1,0,-5.3,0,C0037090,M10,1,0,DisGeNET,35,"Signs and Symptoms, Respiratory",,-5.3,8.3,7.2,30337,73,400,8,2,0.7,929|1084|3162|3576|3579|5265|6347|7099,CD14|CEACAM3|HMOX1|CXCL8|CXCR2|SERPINA1|CCL2|TLR4,-3.7,0
1,1,-5.3,-2.4,C0008497,M11,2,0,DisGeNET,35,Choriocarcinoma,,-5.3,3.3,5.7,30337,431,400,19,4.8,1.1,133|793|1230|2321|3162|3553|3576|4318|4973|6347|6515|6696|7852|8140|9839|10763|27284|56729|199713,ADM|CALB1|CCR1|FLT1|HMOX1|IL1B|CXCL8|MMP9|OLR1|CCL2|SLC2A3|SPP1|CXCR4|SLC7A5|ZEB2|NES|SULT1B1|RETN|NLRP7,-3.7,0
1,0,-5.2,0,C0005967,M10,1,0,DisGeNET,35,Bone neoplasms,,-5.2,5.5,6.4,30337,151,400,11,2.8,0.82,2353|2354|3383|3553|3579|4318|5328|5743|6696|7852|25797,FOS|FOSB|ICAM1|IL1B|CXCR2|MMP9|PLAU|PTGS2|SPP1|CXCR4|QPCT,-3.7,0
1,0,-5.2,0,C0037199,M10,1,0,DisGeNET,35,Sinusitis,,-5.2,7,6.9,30337,97,400,9,2.2,0.74,3552|3553|3576|4689|6354|7454|7852|338339|653361,IL1A|IL1B|CXCL8|NCF4|CCL7|WAS|CXCR4|CLEC4D|NCF1,-3.7,0
1,0,-5.2,0,C0017668,M10,1,0,DisGeNET,35,Focal glomerulosclerosis,,-5.2,4,5.9,30337,281,400,15,3.8,0.95,719|3162|3240|3552|3553|3586|4318|5328|5788|6347|6696|7099|7852|10763|140885,C3AR1|HMOX1|HP|IL1A|IL1B|IL10|MMP9|PLAU|PTPRC|CCL2|SPP1|TLR4|CXCR4|NES|SIRPA,-3.7,0
1,0,-5.2,0,C1291077,M10,1,0,DisGeNET,35,Abdominal bloating,,-5.2,30,11,30337,10,400,4,1,0.5,383|3552|3553|5743,ARG1|IL1A|IL1B|PTGS2,-3.7,0
1,0,-5.2,0,C0001306,M10,1,0,DisGeNET,35,Acute alcoholic liver disease,,-5.2,13,8.2,30337,35,400,6,1.5,0.61,3162|3553|3586|6696|7133|114548,HMOX1|IL1B|IL10|SPP1|TNFRSF1B|NLRP3,-3.7,0
1,0,-5.2,0,C0555971,M10,1,0,DisGeNET,35,Oral infection,,-5.2,13,8.2,30337,35,400,6,1.5,0.61,1839|3553|6556|6688|7099|8993,HBEGF|IL1B|SLC11A1|SPI1|TLR4|PGLYRP1,-3.7,0
1,0,-5.2,0,C0917804,M10,1,0,DisGeNET,35,"Arteriovenous Malformations, Cerebral",,-5.2,13,8.2,30337,35,400,6,1.5,0.61,2321|3553|3557|4318|6696|10763,FLT1|IL1B|IL1RN|MMP9|SPP1|NES,-3.7,0
1,0,-5.2,0,C1290886,M10,1,0,DisGeNET,35,Chronic inflammatory disorder,,-5.2,8.2,7.2,30337,74,400,8,2,0.7,3290|3553|3579|3586|7099|8140|57817|114548,HSD11B1|IL1B|CXCR2|IL10|TLR4|SLC7A5|HAMP|NLRP3,-3.7,0
1,0,-5.2,0,C0042165,M10,1,0,DisGeNET,35,Anterior uveitis,,-5.2,10,7.6,30337,53,400,7,1.8,0.66,1230|3553|3576|5265|6347|7099|7133,CCR1|IL1B|CXCL8|SERPINA1|CCL2|TLR4|TNFRSF1B,-3.7,0
1,0,-5.2,0,C0392788,M10,1,0,DisGeNET,35,Nasal Type Extranodal NK/T-Cell Lymphoma,,-5.2,10,7.6,30337,53,400,7,1.8,0.66,133|943|2215|3718|4210|4311|5788,ADM|TNFRSF8|FCGR3B|JAK3|MEFV|MME|PTPRC,-3.7,0
1,0,-5.2,0,C0031039,M10,1,0,DisGeNET,35,Pericardial effusion,,-5.2,7,6.8,30337,98,400,9,2.2,0.74,3553|3576|3586|4318|5743|6347|6696|51311|114548,IL1B|CXCL8|IL10|MMP9|PTGS2|CCL2|SPP1|TLR8|NLRP3,-3.7,0
1,0,-5.2,0,C0033975,M10,1,0,DisGeNET,35,Psychotic Disorders,,-5.2,3,5.5,30337,560,400,22,5.5,1.1,1268|1439|2212|3552|3553|3576|3586|4318|5788|6347|6406|6531|6696|7454|8140|10215|10603|56729|56978|90134|134864|200315,CNR1|CSF2RB|FCGR2A|IL1A|IL1B|CXCL8|IL10|MMP9|PTPRC|CCL2|SEMG1|SLC6A3|SPP1|WAS|SLC7A5|OLIG2|SH2B2|RETN|PRDM8|KCNH7|TAAR1|APOBEC3A,-3.7,0
1,1,-5.2,-2.8,C0279530,M11,2,0,DisGeNET,35,Malignant Bone Neoplasm,,-5.2,6.1,6.6,30337,125,400,10,2.5,0.78,3553|3586|4318|5328|5743|6696|7852|8477|9021|23237,IL1B|IL10|MMP9|PLAU|PTGS2|SPP1|CXCR4|GPR65|SOCS3|ARC,-3.7,0
1,0,-5.2,0,C0262988,M10,1,0,DisGeNET,35,Vasculitis of the skin,,-5.2,18,9,30337,21,400,5,1.2,0.56,3383|3576|3586|5806|6347,ICAM1|CXCL8|IL10|PTX3|CCL2,-3.6,0
1,0,-5.2,0,C0281899,M10,1,0,DisGeNET,35,Prolapsed lumbar disc,,-5.2,8.1,7.1,30337,75,400,8,2,0.7,3552|3553|3557|3576|3586|4318|5138|5743,IL1A|IL1B|IL1RN|CXCL8|IL10|MMP9|PDE2A|PTGS2,-3.6,0
1,0,-5.2,0,C0311335,M10,1,0,DisGeNET,35,Grand Mal Status Epilepticus,,-5.2,8.1,7.1,30337,75,400,8,2,0.7,1268|2353|3162|3553|3557|5743|6347|6753,CNR1|FOS|HMOX1|IL1B|IL1RN|PTGS2|CCL2|SSTR3,-3.6,0
1,1,-5.2,-2.6,C0005411,M11,2,0,DisGeNET,35,Biliary Atresia,,-5.2,4.9,6.2,30337,184,400,12,3,0.85,929|2215|3383|3576|3579|3586|3689|6347|6364|6696|51311|57817,CD14|FCGR3B|ICAM1|CXCL8|CXCR2|IL10|ITGB2|CCL2|CCL20|SPP1|TLR8|HAMP,-3.6,0
1,0,-5.2,0,C4083008,M10,1,0,DisGeNET,35,"Guillain-Barre Syndrome, Familial",,-5.2,9.8,7.5,30337,54,400,7,1.8,0.66,2212|3553|3586|3689|5743|27180|100049587,FCGR2A|IL1B|IL10|ITGB2|PTGS2|SIGLEC9|SIGLEC14,-3.6,0
1,0,-5.2,0,C0235574,M10,1,0,DisGeNET,35,Intravascular hemolysis,,-5.2,13,8.1,30337,36,400,6,1.5,0.61,3162|3240|3553|6531|7099|114548,HMOX1|HP|IL1B|SLC6A3|TLR4|NLRP3,-3.6,0
1,0,-5.2,0,C0518948,M10,1,0,DisGeNET,35,Chlamydia trachomatis infection,,-5.2,13,8.1,30337,36,400,6,1.5,0.61,929|3576|3586|4318|7099|114548,CD14|CXCL8|IL10|MMP9|TLR4|NLRP3,-3.6,0
1,0,-5.2,0,C4543807,M10,1,0,DisGeNET,35,Clinical malaria,,-5.2,13,8.1,30337,36,400,6,1.5,0.61,1378|2012|2212|2215|3383|3586,CR1|EMP1|FCGR2A|FCGR3B|ICAM1|IL10,-3.6,0
1,0,-5.1,0,C0024668,M10,1,0,DisGeNET,35,"Mammary Neoplasms, Experimental",,-5.1,4.5,6,30337,218,400,13,3.2,0.89,241|1901|2180|3162|3240|3586|4318|5328|5743|6696|8825|23569|50486,ALOX5AP|S1PR1|ACSL1|HMOX1|HP|IL10|MMP9|PLAU|PTGS2|SPP1|LIN7A|PADI4|G0S2,-3.6,0
1,1,-5.1,-2.6,C0878500,M11,2,0,DisGeNET,35,Intraepithelial Neoplasia,,-5.1,4.9,6.2,30337,186,400,12,3,0.85,2069|3684|3860|3868|5328|5743|6280|6696|7099|8140|23135|64386,EREG|ITGAM|KRT13|KRT16|PLAU|PTGS2|S100A9|SPP1|TLR4|SLC7A5|KDM6B|MMP25,-3.6,0
1,0,-5.1,0,C1301034,M10,1,0,DisGeNET,35,Pancreatic intraepithelial neoplasia,,-5.1,4.9,6.2,30337,186,400,12,3,0.85,133|240|383|3552|5328|5329|5743|6615|7852|8870|9021|10763,ADM|ALOX5|ARG1|IL1A|PLAU|PLAUR|PTGS2|SNAI1|CXCR4|IER3|SOCS3|NES,-3.6,0
1,0,-5.1,0,C0024809,M10,1,0,DisGeNET,35,Marijuana Abuse,,-5.1,5.3,6.3,30337,156,400,11,2.8,0.82,1268|2215|2866|3553|3576|3586|5743|6347|6531|7439|7454,CNR1|FCGR3B|GPR42|IL1B|CXCL8|IL10|PTGS2|CCL2|SLC6A3|BEST1|WAS,-3.6,0
1,0,-5.1,0,C0947622,M10,1,0,DisGeNET,35,Cholecystolithiasis,,-5.1,5.3,6.3,30337,156,400,11,2.8,0.82,1378|3553|3557|3586|4318|5265|5743|6556|6696|7099|56729,CR1|IL1B|IL1RN|IL10|MMP9|SERPINA1|PTGS2|SLC11A1|SPP1|TLR4|RETN,-3.6,0
1,0,-5.1,0,C1320214,M10,1,0,DisGeNET,35,Invasive Streptococcus pneumoniae disease,,-5.1,9.7,7.4,30337,55,400,7,1.8,0.66,3383|3553|3557|4210|6347|7099|114548,ICAM1|IL1B|IL1RN|MEFV|CCL2|TLR4|NLRP3,-3.6,0
1,0,-5.1,0,C2020625,M10,1,0,DisGeNET,35,Group B Streptococcal Infection,,-5.1,9.7,7.4,30337,55,400,7,1.8,0.66,2212|3553|3586|3689|5743|27180|100049587,FCGR2A|IL1B|IL10|ITGB2|PTGS2|SIGLEC9|SIGLEC14,-3.6,0
1,0,-5.1,0,C0085311,M10,1,0,DisGeNET,35,Diffuse cutaneous leishmaniasis,,-5.1,17,8.8,30337,22,400,5,1.2,0.56,383|3553|3576|3586|6347,ARG1|IL1B|CXCL8|IL10|CCL2,-3.5,0
1,0,-5.1,0,C0263725,M10,1,0,DisGeNET,35,Hemophilic arthropathy,,-5.1,17,8.8,30337,22,400,5,1.2,0.56,722|3552|3553|7056|7133,C4BPA|IL1A|IL1B|THBD|TNFRSF1B,-3.5,0
1,0,-5.1,0,C0030201,M10,1,0,DisGeNET,35,"Pain, Postoperative",,-5.1,6.7,6.7,30337,102,400,9,2.2,0.74,777|3553|4318|5743|7099|7133|9021|56729|114548,CACNA1E|IL1B|MMP9|PTGS2|TLR4|TNFRSF1B|SOCS3|RETN|NLRP3,-3.5,0
1,0,-5.1,0,C0238339,M10,1,0,DisGeNET,35,Hereditary pancreatitis,,-5.1,5.3,6.2,30337,158,400,11,2.8,0.82,3240|3552|3553|3576|3586|4318|5265|5743|6279|6280|7099,HP|IL1A|IL1B|CXCL8|IL10|MMP9|SERPINA1|PTGS2|S100A8|S100A9|TLR4,-3.5,0
1,0,-5.1,0,C0271084,M10,1,0,DisGeNET,35,Exudative age-related macular degeneration,,-5.1,5.3,6.2,30337,158,400,11,2.8,0.82,654|2321|2357|3553|3576|3684|4318|5341|6347|7538|22918,BMP6|FLT1|FPR1|IL1B|CXCL8|ITGAM|MMP9|PLEK|CCL2|ZFP36|CD93,-3.5,0
1,1,-5.1,-3.5,C0007124,M11,2,0,DisGeNET,35,Noninfiltrating Intraductal Carcinoma,,-5.1,3.1,5.4,30337,486,400,20,5,1.1,2069|2321|2358|3383|3624|3861|4311|4317|4318|5008|5328|5743|6279|6280|6615|6926|7852|25797|30817|55824,EREG|FLT1|FPR2|ICAM1|INHBA|KRT14|MME|MMP8|MMP9|OSM|PLAU|PTGS2|S100A8|S100A9|SNAI1|TBX3|CXCR4|QPCT|ADGRE2|PAG1,-3.5,0
1,0,-5.1,0,C0018916,M10,1,0,DisGeNET,35,Hemangioma,,-5.1,4.1,5.8,30337,256,400,14,3.5,0.92,929|2321|2353|2354|3553|3576|4318|5788|6347|7056|8809|10894|23135|652995,CD14|FLT1|FOS|FOSB|IL1B|CXCL8|MMP9|PTPRC|CCL2|THBD|IL18R1|LYVE1|KDM6B|UCA1,-3.5,0
1,0,-5,0,C0024282,M10,1,0,DisGeNET,35,Lymphocytosis,,-5,7.8,6.9,30337,78,400,8,2,0.7,929|2215|3576|3684|3687|4311|5788|6573,CD14|FCGR3B|CXCL8|ITGAM|ITGAX|MME|PTPRC|SLC19A1,-3.5,0
1,0,-5,0,C0278498,M10,1,0,DisGeNET,35,Malignant neoplasm of stomach stage IV,,-5,7.8,6.9,30337,78,400,8,2,0.7,969|1959|3553|3557|3586|4318|5270|7852,CD69|EGR2|IL1B|IL1RN|IL10|MMP9|SERPINE2|CXCR4,-3.5,0
1,0,-5,0,C0152087,M10,1,0,DisGeNET,35,Crystal Arthropathies,,-5,57,13,30337,4,400,3,0.75,0.43,3553|3557|3586,IL1B|IL1RN|IL10,-3.5,0
1,0,-5,0,C0152965,M10,1,0,DisGeNET,35,Staphylococcal sepsis,,-5,57,13,30337,4,400,3,0.75,0.43,3576|3586|7099,CXCL8|IL10|TLR4,-3.5,0
1,0,-5,0,C0847226,M10,1,0,DisGeNET,35,Viral keratitis,,-5,57,13,30337,4,400,3,0.75,0.43,51311|57817|81793,TLR8|HAMP|TLR10,-3.5,0
1,0,-5,0,C2826320,M10,1,0,DisGeNET,35,Refractory Neutropenia,,-5,57,13,30337,4,400,3,0.75,0.43,3552|3557|7133,IL1A|IL1RN|TNFRSF1B,-3.5,0
1,0,-5,0,C4551895,M10,1,0,DisGeNET,35,Familial Cold Autoinflammatory Syndrome 1,,-5,57,13,30337,4,400,3,0.75,0.43,4311|58484|114548,MME|NLRC4|NLRP3,-3.5,0
1,0,-5,0,C0012359,M10,1,0,DisGeNET,35,Pathological Dilatation,,-5,28,10,30337,11,400,4,1,0.5,3162|3684|4318|5788,HMOX1|ITGAM|MMP9|PTPRC,-3.5,0
1,0,-5,0,C0086540,M10,1,0,DisGeNET,35,"Leishmaniasis, New World",,-5,28,10,30337,11,400,4,1,0.5,3553|3576|3586|6347,IL1B|CXCL8|IL10|CCL2,-3.5,0
1,0,-5,0,C0221725,M10,1,0,DisGeNET,35,Bronchial Obstruction,,-5,28,10,30337,11,400,4,1,0.5,929|3576|3586|5743,CD14|CXCL8|IL10|PTGS2,-3.5,0
1,0,-5,0,C0276655,M10,1,0,DisGeNET,35,Infection by Aspergillus fumigatus,,-5,28,10,30337,11,400,4,1,0.5,3586|5806|26253|54210,IL10|PTX3|CLEC4E|TREM1,-3.5,0
1,0,-5,0,C1335392,M10,1,0,DisGeNET,35,Pericytic Neoplasm,,-5,28,10,30337,11,400,4,1,0.5,366|3576|4318|10763,AQP9|CXCL8|MMP9|NES,-3.5,0
1,0,-5,0,C1510428,M10,1,0,DisGeNET,35,Cerebral abscess,,-5,28,10,30337,11,400,4,1,0.5,3383|3553|6347|7099,ICAM1|IL1B|CCL2|TLR4,-3.5,0
1,0,-5,0,C0014511,M10,1,0,DisGeNET,35,Epithelial cyst,,-5,12,7.8,30337,38,400,6,1.5,0.61,3552|3553|3853|3854|3868|5743,IL1A|IL1B|KRT6A|KRT6B|KRT16|PTGS2,-3.5,0
1,0,-5,0,C0014836,M10,1,0,DisGeNET,35,Escherichia coli Infections,,-5,12,7.8,30337,38,400,6,1.5,0.61,3162|3576|3586|5265|7099|653361,HMOX1|CXCL8|IL10|SERPINA1|TLR4|NCF1,-3.5,0
1,0,-5,0,C0276609,M10,1,0,DisGeNET,35,Acute type B viral hepatitis,,-5,12,7.8,30337,38,400,6,1.5,0.61,969|3553|3557|3576|3586|9437,CD69|IL1B|IL1RN|CXCL8|IL10|NCR1,-3.5,0
1,0,-5,0,C1142553,M10,1,0,DisGeNET,35,Primary HIV infection,,-5,12,7.8,30337,38,400,6,1.5,0.61,929|2212|3162|3240|3557|7852,CD14|FCGR2A|HMOX1|HP|IL1RN|CXCR4,-3.5,0
1,0,-5,0,C0019189,M10,1,0,DisGeNET,35,"Hepatitis, Chronic",,-5,4.4,5.9,30337,224,400,13,3.2,0.89,1378|2215|3240|3553|3586|3678|5743|6280|6347|6696|9021|10894|114548,CR1|FCGR3B|HP|IL1B|IL10|ITGA5|PTGS2|S100A9|CCL2|SPP1|SOCS3|LYVE1|NLRP3,-3.5,0
1,0,-5,0,C0302809,M10,1,0,DisGeNET,35,Fulminant hepatitis,,-5,9.3,7.3,30337,57,400,7,1.8,0.66,728|3162|3557|3586|4923|7099|114548,C5AR1|HMOX1|IL1RN|IL10|NTSR1|TLR4|NLRP3,-3.5,0
1,1,-5,-2.6,C0740457,M11,2,0,DisGeNET,35,Malignant neoplasm of kidney,,-5,2.7,5.2,30337,664,400,24,6,1.2,240|838|1084|2321|3162|3383|3576|3586|3689|4311|4318|5265|5743|6279|6347|6615|6696|7852|9839|10135|23135|56729|57817|114548,ALOX5|CASP5|CEACAM3|FLT1|HMOX1|ICAM1|CXCL8|IL10|ITGB2|MME|MMP9|SERPINA1|PTGS2|S100A8|CCL2|SNAI1|SPP1|CXCR4|ZEB2|NAMPT|KDM6B|RETN|HAMP|NLRP3,-3.5,0
1,0,-5,0,C0019621,M10,1,0,DisGeNET,35,"Histiocytosis, Langerhans-Cell",,-5,6.6,6.6,30337,104,400,9,2.2,0.74,929|3552|3553|3557|3640|4311|6280|6696|9308,CD14|IL1A|IL1B|IL1RN|INSL3|MME|S100A9|SPP1|CD83,-3.5,0
1,0,-5,0,C0149745,M10,1,0,DisGeNET,35,Oral Ulcer,,-5,6.6,6.6,30337,104,400,9,2.2,0.74,1230|2212|3586|3684|4210|5788|6696|7099|9021,CCR1|FCGR2A|IL10|ITGAM|MEFV|PTPRC|SPP1|TLR4|SOCS3,-3.5,0
1,0,-5,0,C1837218,M10,1,0,DisGeNET,35,"Cleft palate, isolated",,-5,3.9,5.7,30337,295,400,15,3.8,0.95,133|2069|3552|3553|3557|3576|3586|3687|5552|6573|6615|6696|6926|7852|8277,ADM|EREG|IL1A|IL1B|IL1RN|CXCL8|IL10|ITGAX|SRGN|SLC19A1|SNAI1|SPP1|TBX3|CXCR4|TKTL1,-3.5,0
1,0,-5,0,C0398623,M10,1,0,DisGeNET,35,Thrombophilia,,-5,5.2,6.1,30337,161,400,11,2.8,0.82,1084|2212|3162|3552|3553|3576|4046|5473|7056|10603|23569,CEACAM3|FCGR2A|HMOX1|IL1A|IL1B|CXCL8|LSP1|PPBP|THBD|SH2B2|PADI4,-3.5,0
1,0,-5,0,C0278147,M10,1,0,DisGeNET,35,Radicular pain,,-5,16,8.6,30337,23,400,5,1.2,0.56,3552|3553|3557|3576|5743,IL1A|IL1B|IL1RN|CXCL8|PTGS2,-3.5,0
1,0,-5,0,C0343466,M10,1,0,DisGeNET,35,Type 2 lepra reaction,,-5,16,8.6,30337,23,400,5,1.2,0.56,3383|3553|3576|3586|5806,ICAM1|IL1B|CXCL8|IL10|PTX3,-3.5,0
1,0,-5,0,C0343467,M10,1,0,DisGeNET,35,Erythema nodosum leprosum,,-5,16,8.6,30337,23,400,5,1.2,0.56,3383|3553|3576|3586|5806,ICAM1|IL1B|CXCL8|IL10|PTX3,-3.5,0
1,0,-5,0,C1168250,M10,1,0,DisGeNET,35,Laryngopharyngeal Reflux,,-5,16,8.6,30337,23,400,5,1.2,0.56,3274|3552|3553|3576|5743,HRH2|IL1A|IL1B|CXCL8|PTGS2,-3.5,0
1,0,-5,0,C1275684,M10,1,0,DisGeNET,35,Meibomian gland dysfunction,,-5,16,8.6,30337,23,400,5,1.2,0.56,3553|3576|3861|4318|6707,IL1B|CXCL8|KRT14|MMP9|SPRR3,-3.5,0
1,0,-5,0,C0745744,M10,1,0,DisGeNET,35,End Stage Liver Disease,,-5,7.6,6.8,30337,80,400,8,2,0.7,3553|3557|3586|5265|5806|7056|7099|57817,IL1B|IL1RN|IL10|SERPINA1|PTX3|THBD|TLR4|HAMP,-3.5,0
1,0,-5,0,C0750927,M10,1,0,DisGeNET,35,"Apraxia, Developmental Verbal",,-5,7.6,6.8,30337,80,400,8,2,0.7,2215|3553|3576|3579|4318|6347|7850|114548,FCGR3B|IL1B|CXCL8|CXCR2|MMP9|CCL2|IL1R2|NLRP3,-3.5,0
1,0,-5,0,C0231528,M10,1,0,DisGeNET,35,Myalgia,,-5,4.4,5.9,30337,226,400,13,3.2,0.89,1230|1268|3240|3552|3553|3576|3586|4210|4318|7099|58484|91662|114548,CCR1|CNR1|HP|IL1A|IL1B|CXCL8|IL10|MEFV|MMP9|TLR4|NLRC4|NLRP12|NLRP3,-3.5,0
1,0,-5,0,C0015672,M10,1,0,DisGeNET,35,Fatigue,,-5,2.6,5.2,30337,759,400,26,6.5,1.2,929|969|1230|3240|3552|3553|3557|3576|3586|3678|4210|4318|5328|5743|5837|6347|6556|6696|7099|7133|7454|8291|9021|9051|58484|114548,CD14|CD69|CCR1|HP|IL1A|IL1B|IL1RN|CXCL8|IL10|ITGA5|MEFV|MMP9|PLAU|PTGS2|PYGM|CCL2|SLC11A1|SPP1|TLR4|TNFRSF1B|WAS|DYSF|SOCS3|PSTPIP1|NLRC4|NLRP3,-3.5,0
1,0,-5,0,C0024419,M10,1,0,DisGeNET,35,Waldenstrom Macroglobulinemia,,-5,5.1,6.1,30337,162,400,11,2.8,0.82,943|3036|3055|3553|3586|3684|4317|5788|6688|7852|10135,TNFRSF8|HAS1|HCK|IL1B|IL10|ITGAM|MMP8|PTPRC|SPI1|CXCR4|NAMPT,-3.5,0
1,0,-5,0,C0036472,M10,1,0,DisGeNET,35,Scrub Typhus,,-5,9.2,7.2,30337,58,400,7,1.8,0.66,1839|2353|2354|3553|3586|6347|7099,HBEGF|FOS|FOSB|IL1B|IL10|CCL2|TLR4,-3.5,0
1,1,-5,-2.7,C0525045,M11,2,0,DisGeNET,35,Mood Disorders,,-5,2.9,5.3,30337,580,400,22,5.5,1.1,1268|2353|2354|2866|3240|3553|3557|3586|4923|5023|5142|5209|5265|5743|6283|6347|6406|6531|6753|55843|60675|114548,CNR1|FOS|FOSB|GPR42|HP|IL1B|IL1RN|IL10|NTSR1|P2RX1|PDE4B|PFKFB3|SERPINA1|PTGS2|S100A12|CCL2|SEMG1|SLC6A3|SSTR3|ARHGAP15|PROK2|NLRP3,-3.5,0
1,0,-4.9,0,C0026470,M10,1,0,DisGeNET,35,Monoclonal Gammopathy of Undetermined Significance,,-4.9,4.3,5.8,30337,227,400,13,3.2,0.89,3036|3552|3553|3576|3586|3687|4311|5788|6364|7852|10763|11240|57580,HAS1|IL1A|IL1B|CXCL8|IL10|ITGAX|MME|PTPRC|CCL20|CXCR4|NES|PADI2|PREX1,-3.4,0
1,0,-4.9,0,C0747256,M10,1,0,DisGeNET,35,Parasitic infection,,-4.9,12,7.7,30337,39,400,6,1.5,0.61,3552|3553|3586|5265|6283|653361,IL1A|IL1B|IL10|SERPINA1|S100A12|NCF1,-3.4,0
1,0,-4.9,0,C0410158,M10,1,0,DisGeNET,35,Muscle damage,,-4.9,5.1,6.1,30337,163,400,11,2.8,0.82,383|3162|3576|3586|4318|6347|6354|6696|8291|8972|114548,ARG1|HMOX1|CXCL8|IL10|MMP9|CCL2|CCL7|SPP1|DYSF|MGAM|NLRP3,-3.4,0
1,0,-4.9,0,C0013264,M10,1,0,DisGeNET,35,"Muscular Dystrophy, Duchenne",,-4.9,3.4,5.5,30337,375,400,17,4.2,1,133|1268|3162|3240|3553|3586|3678|4318|5328|6347|6696|7099|7439|8291|9173|23135|114548,ADM|CNR1|HMOX1|HP|IL1B|IL10|ITGA5|MMP9|PLAU|CCL2|SPP1|TLR4|BEST1|DYSF|IL1RL1|KDM6B|NLRP3,-3.4,0
1,0,-4.9,0,C0349204,M10,1,0,DisGeNET,35,Nonorganic psychosis,,-4.9,3.4,5.5,30337,376,400,17,4.2,1,1268|2353|3552|3553|3576|3586|5788|6347|6406|6531|7454|8140|10215|10603|56729|90134|200315,CNR1|FOS|IL1A|IL1B|CXCL8|IL10|PTPRC|CCL2|SEMG1|SLC6A3|WAS|SLC7A5|OLIG2|SH2B2|RETN|KCNH7|APOBEC3A,-3.4,0
1,0,-4.9,0,C0005818,M10,1,0,DisGeNET,35,Blood Platelet Disorders,,-4.9,9,7.1,30337,59,400,7,1.8,0.66,6700|7056|7454|7852|10235|80739|83706,SPRR2A|THBD|WAS|CXCR4|RASGRP2|MPIG6B|FERMT3,-3.4,0
1,0,-4.9,0,C0014061,M10,1,0,DisGeNET,35,Tick-Borne Encephalitis,,-4.9,9,7.1,30337,59,400,7,1.8,0.66,3553|3576|3579|3586|4318|6347|6364,IL1B|CXCL8|CXCR2|IL10|MMP9|CCL2|CCL20,-3.4,0
1,0,-4.9,0,C0206180,M10,1,0,DisGeNET,35,Ki-1+ Anaplastic Large Cell Lymphoma,,-4.9,3.8,5.6,30337,300,400,15,3.8,0.95,943|944|2353|2354|3383|3586|3718|5265|5788|7133|7454|8809|9021|56978|266747,TNFRSF8|TNFSF8|FOS|FOSB|ICAM1|IL10|JAK3|SERPINA1|PTPRC|TNFRSF1B|WAS|IL18R1|SOCS3|PRDM8|RGL4,-3.4,0
