_MEMBER_DEGs,_MEMBER_DMRs,_LogP_DEGs,_LogP_DMRs,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,0,-3.9763783479035326,0.0,R-HSA-1474228,M10,1,0,Reactome Gene Sets,6,Degradation of the extracellular matrix,,-4.708318474903426,4.088544474393531,5.583763887361834,30337,140,689,13,1.8867924528301887,0.51834175074977,101|1298|1305|1308|3339|4317|4318|4327|5650|6650|6696|9510|64386,ADAM8|COL9A2|COL13A1|COL17A1|HSPG2|MMP8|MMP9|MMP19|KLK7|CAPN15|SPP1|ADAMTS1|MMP25,-2.9141349033839736,0,63,0,0,-6.922507160377257,13.19,
1,0,-2.493505446211646,0.0,GO:0022411,M10,1,0,GO Biological Processes,19,cellular component disassembly,19_GO:0009987 cellular process,-2.493505446211646,2.5280833333333335,3.3713917534846654,30337,360,400,12,3.0,0.8529361054615989,101|3249|3684|3936|4317|4318|4327|4778|5650|5880|25818|80183,ADAM8|HPN|ITGAM|LCP1|MMP8|MMP9|MMP19|NFE2|KLK7|RAC2|KLK5|RUBCNL,-1.1743993869018698,0,63,0,0,-6.922507160377257,13.19,
1,1,-4.479694648702561,-2.871990388981491,R-HSA-416476,M11,2,0,Reactome Gene Sets,6,G alpha (q) signalling events,,-6.888039781079712,4.076896199537709,6.918247513973707,30337,216,689,20,2.9027576197387517,0.639586405018626,1609|1839|2358|2828|2862|2865|2867|4923|5578|5581|5595|5997|5998|6196|8477|10235|51764|54331|60675|64407,DGKQ|HBEGF|FPR2|GPR4|MLNR|FFAR3|FFAR2|NTSR1|PRKCA|PRKCE|MAPK3|RGS2|RGS3|RPS6KA2|GPR65|RASGRP2|GNG13|GNG2|PROK2|RGS18,-4.774539841358632,0,64,1,1,-6.888039781079712,4.076896199537709,
1,1,-2.3202113644924887,-3.0524953963110213,WP289,M11,2,0,WikiPathways,27,Myometrial relaxation and contraction pathways,,-4.854377954724256,3.9514532395519337,5.634072889908044,30337,156,689,14,2.0319303338171264,0.5375106472773056,115|133|2353|3553|5142|5578|5581|5590|5997|5998|10636|51764|54331|64407,ADCY9|ADM|FOS|IL1B|PDE4B|PRKCA|PRKCE|PRKCZ|RGS2|RGS3|RGS14|GNG13|GNG2|RGS18,-3.0337124969612734,0,64,0,0,-6.888039781079712,4.076896199537709,
0,1,0.0,-3.1187598769907763,WP536,M01,1,0,WikiPathways,27,Calcium regulation in cardiac cells,,-3.7137280044313794,3.476090443816362,4.665345113756334,30337,152,689,12,1.741654571843251,0.4983748575137901,115|777|5578|5581|5590|5997|5998|10636|10804|51764|54331|64407,ADCY9|CACNA1E|PRKCA|PRKCE|PRKCZ|RGS2|RGS3|RGS14|GJB6|GNG13|GNG2|RGS18,-2.099182569863945,0,64,0,0,-6.888039781079712,4.076896199537709,
1,1,-3.884967791102809,-3.9948845196683807,GO:0046903,M11,2,0,GO Biological Processes,19,secretion,19_GO:0051179 localization,-6.8684737334291865,2.7519049346879534,6.285559404920116,30337,544,689,34,4.934687953555878,0.8251469061767309,101|366|379|1230|1312|1855|1952|2022|2779|3055|3274|3557|3624|4053|5023|5270|5293|5341|5581|5743|5799|5866|6279|6531|6926|7439|7462|8224|8825|9612|23396|57553|200931|389692,ADAM8|AQP9|ARL4D|CCR1|COMT|DVL1|CELSR2|ENG|GNAT1|HCK|HRH2|IL1RN|INHBA|LTBP2|P2RX1|SERPINE2|PIK3CD|PLEK|PRKCE|PTGS2|PTPRN2|RAB3IL1|S100A8|SLC6A3|TBX3|BEST1|LAT2|SYN3|LIN7A|NCOR2|PIP5K1C|MICAL3|SLC51A|MAFA,-4.7595902557621885,0,65,1,1,-6.8684737334291865,3.727447953863048,
1,1,-3.253184090387959,-3.529289111840254,GO:0032940,M11,2,0,GO Biological Processes,19,secretion by cell,19_GO:0051179 localization,-5.753371712487498,2.8104561035111013,5.716260421410524,30337,423,689,27,3.918722786647315,0.739234188120076,101|379|1230|1312|1855|2022|2779|3055|3557|3624|4053|5023|5270|5293|5341|5581|5743|5799|5866|6926|7439|7462|8224|8825|23396|57553|389692,ADAM8|ARL4D|CCR1|COMT|DVL1|ENG|GNAT1|HCK|IL1RN|INHBA|LTBP2|P2RX1|SERPINE2|PIK3CD|PLEK|PRKCE|PTGS2|PTPRN2|RAB3IL1|TBX3|BEST1|LAT2|SYN3|LIN7A|PIP5K1C|MICAL3|MAFA,-3.806899796584989,0,65,0,0,-6.8684737334291865,3.727447953863048,
1,1,-3.0681998584573225,-3.455825742257308,GO:0140352,M11,2,0,GO Biological Processes,19,export from cell,19_GO:0051179 localization,-5.515875083964269,2.6165653477360875,5.488192689134294,30337,488,689,29,4.2089985486211905,0.7649660019573992,101|379|1230|1312|1855|2022|2779|3055|3557|3624|4053|5023|5270|5293|5341|5581|5743|5799|5866|6926|7439|7462|8224|8825|23396|57553|123041|376497|389692,ADAM8|ARL4D|CCR1|COMT|DVL1|ENG|GNAT1|HCK|IL1RN|INHBA|LTBP2|P2RX1|SERPINE2|PIK3CD|PLEK|PRKCE|PTGS2|PTPRN2|RAB3IL1|TBX3|BEST1|LAT2|SYN3|LIN7A|PIP5K1C|MICAL3|SLC24A4|SLC27A1|MAFA,-3.6037300009635316,0,65,0,0,-6.8684737334291865,3.727447953863048,
1,1,-3.017536630337376,-3.24659611884533,GO:0023061,M11,2,0,GO Biological Processes,19,signal release,19_GO:0051179 localization,-5.134134210583802,3.727447953863048,5.733887774724083,30337,189,689,16,2.3222060957910013,0.57377112759513,101|1312|1855|2779|3557|3624|5023|5581|5743|5799|6926|7439|8224|8825|23396|389692,ADAM8|COMT|DVL1|GNAT1|IL1RN|INHBA|P2RX1|PRKCE|PTGS2|PTPRN2|TBX3|BEST1|SYN3|LIN7A|PIP5K1C|MAFA,-3.265393474333685,0,65,0,0,-6.8684737334291865,3.727447953863048,
0,1,0.0,-2.9285362476947476,GO:0099537,M01,1,0,GO Biological Processes,19,trans-synaptic signaling,19_GO:0050789 regulation of biological process,-3.0122666098610917,2.1453365616128828,3.6507631898208857,30337,431,689,21,3.0478955007256894,0.6548910356956943,777|1268|1312|1855|1960|3274|4155|4923|5023|5581|5799|5802|6196|6531|7439|8224|8825|9228|10160|23396|55879,CACNA1E|CNR1|COMT|DVL1|EGR3|HRH2|MBP|NTSR1|P2RX1|PRKCE|PTPRN2|PTPRS|RPS6KA2|SLC6A3|BEST1|SYN3|LIN7A|DLGAP2|FARP1|PIP5K1C|GABRQ,-1.5293890961455832,0,65,0,0,-6.8684737334291865,3.727447953863048,
0,1,0.0,-2.5876174969802577,GO:0006836,M01,1,0,GO Biological Processes,19,neurotransmitter transport,19_GO:0051179 localization,-2.8550169743762663,3.145034211071947,3.8779964686411397,30337,140,689,10,1.4513788098693758,0.45562343536966443,1855|5799|6531|6533|7439|8224|8825|23396|28968|55879,DVL1|PTPRN2|SLC6A3|SLC6A6|BEST1|SYN3|LIN7A|PIP5K1C|SLC6A16|GABRQ,-1.4060275958411277,0,65,0,0,-6.8684737334291865,3.727447953863048,
0,1,0.0,-2.6924373439887583,GO:0099536,M01,1,0,GO Biological Processes,19,synaptic signaling,19_GO:0050789 regulation of biological process,-2.6924373439887583,2.673648648648649,3.5903975112076623,30337,460,296,12,4.054054054054054,1.1463367788664036,1312|1855|4155|5023|5581|5799|5802|6196|8224|9228|10160|23396,COMT|DVL1|MBP|P2RX1|PRKCE|PTPRN2|PTPRS|RPS6KA2|SYN3|DLGAP2|FARP1|PIP5K1C,-1.320635113952586,0,65,0,0,-6.8684737334291865,3.727447953863048,
0,1,0.0,-2.103480131336079,GO:0007268,M01,1,0,GO Biological Processes,19,chemical synaptic transmission,19_GO:0050789 regulation of biological process,-2.153572028808767,1.914368650217707,2.8556830226059797,30337,414,689,18,2.6124818577648767,0.6076712362600748,777|1312|1855|1960|3274|4155|4923|5023|5581|5799|6196|6531|7439|8224|8825|9228|23396|55879,CACNA1E|COMT|DVL1|EGR3|HRH2|MBP|NTSR1|P2RX1|PRKCE|PTPRN2|RPS6KA2|SLC6A3|BEST1|SYN3|LIN7A|DLGAP2|PIP5K1C|GABRQ,-0.8211532188934774,0,65,0,0,-6.8684737334291865,3.727447953863048,
0,1,0.0,-2.103480131336079,GO:0098916,M01,1,0,GO Biological Processes,19,anterograde trans-synaptic signaling,19_GO:0050789 regulation of biological process,-2.153572028808767,1.914368650217707,2.8556830226059797,30337,414,689,18,2.6124818577648767,0.6076712362600748,777|1312|1855|1960|3274|4155|4923|5023|5581|5799|6196|6531|7439|8224|8825|9228|23396|55879,CACNA1E|COMT|DVL1|EGR3|HRH2|MBP|NTSR1|P2RX1|PRKCE|PTPRN2|RPS6KA2|SLC6A3|BEST1|SYN3|LIN7A|DLGAP2|PIP5K1C|GABRQ,-0.8211532188934774,0,65,0,0,-6.8684737334291865,3.727447953863048,
1,1,-4.5264949850319285,-2.599567084280265,M252,M11,2,0,Canonical Pathways,11,PID IL8 CXCR1 PATHWAY,,-6.849571540417348,12.580136844287788,9.345401645281767,30337,28,689,8,1.1611030478955007,0.4081217278030669,1759|2268|3055|3576|3577|5578|5581|54331,DNM1|FGR|HCK|CXCL8|CXCR1|PRKCA|PRKCE|GNG2,-4.748197664529096,0,66,1,1,-6.849571540417348,18.960625,
1,0,-6.679878009119693,0.0,GO:0038094,M10,1,0,GO Biological Processes,19,Fc-gamma receptor signaling pathway,19_GO:0002376 immune system process,-6.679878009119693,16.087803030303032,10.023929692233379,30337,33,400,7,1.75,0.6556247020971678,2207|2212|2215|2268|3055|26253|338339,FCER1G|FCGR2A|FCGR3B|FGR|HCK|CLEC4E|CLEC4D,-4.6472199456009005,0,66,0,0,-6.849571540417348,18.960625,
1,0,-5.3026973265970225,0.0,M210,M10,1,0,Canonical Pathways,11,PID IL8 CXCR2 PATHWAY,,-6.135296397405806,10.360112695295825,8.324703822392072,30337,34,689,8,1.1611030478955007,0.4081217278030669,1759|2268|3055|3576|3579|5578|5880|54331,DNM1|FGR|HCK|CXCL8|CXCR2|PRKCA|RAC2|GNG2,-4.12734420667979,0,66,0,0,-6.849571540417348,18.960625,
1,0,-5.138051723711882,0.0,M124,M10,1,0,Canonical Pathways,11,PID CXCR4 PATHWAY,,-5.536692510820126,5.28365747460087,6.540884114712462,30337,100,689,12,1.741654571843251,0.4983748575137901,1759|2268|3055|3678|4318|5293|5590|5788|7852|23533|54331|55824,DNM1|FGR|HCK|ITGA5|MMP9|PIK3CD|PRKCZ|PTPRC|CXCR4|PIK3R5|GNG2|PAG1,-3.6204153802743684,0,66,0,0,-6.849571540417348,18.960625,
1,1,-3.0681464421744327,-2.6596917308915473,M99,M11,2,0,Canonical Pathways,11,PID TXA2PATHWAY,,-5.350900870469235,7.076326974911881,6.938108871930334,30337,56,689,9,1.3062409288824384,0.4325605195607488,1759|2268|3055|3383|5578|5581|5590|23533|54331,DNM1|FGR|HCK|ICAM1|PRKCA|PRKCE|PRKCZ|PIK3R5|GNG2,-3.4536469772369074,0,66,0,0,-6.849571540417348,18.960625,
1,0,-5.05839965799688,0.0,GO:0038093,M10,1,0,GO Biological Processes,19,Fc receptor signaling pathway,19_GO:0002376 immune system process,-5.05839965799688,9.4803125,7.3421926902747074,30337,56,400,7,1.75,0.6556247020971678,2207|2212|2215|2268|3055|26253|338339,FCER1G|FCGR2A|FCGR3B|FGR|HCK|CLEC4E|CLEC4D,-3.246742112414831,0,66,0,0,-6.849571540417348,18.960625,
1,0,-4.410060638448336,0.0,GO:0002861,M10,1,0,GO Biological Processes,19,regulation of inflammatory response to antigenic stimulus,19_GO:0002376 immune system process,-4.410060638448336,9.4803125,6.7966518176018775,30337,48,400,6,1.5,0.6077622890571609,1268|2268|2529|3055|3586|171389,CNR1|FGR|FUT7|HCK|IL10|NLRP6,-2.7100873033416275,0,66,0,0,-6.849571540417348,18.960625,
1,0,-3.203802450235283,0.0,R-HSA-9662851,M10,1,0,Reactome Gene Sets,6,Anti-inflammatory response favouring Leishmania parasite infection,,-3.3671329885532364,4.458782678988077,4.692537798972721,30337,79,689,8,1.1611030478955007,0.4081217278030669,115|2212|2268|2687|3055|3586|51764|54331,ADCY9|FCGR2A|FGR|GGT5|HCK|IL10|GNG13|GNG2,-1.8144117129988078,0,66,0,0,-6.849571540417348,18.960625,
1,0,-3.203802450235283,0.0,R-HSA-9664433,M10,1,0,Reactome Gene Sets,6,Leishmania parasite growth and survival,,-3.3671329885532364,4.458782678988077,4.692537798972721,30337,79,689,8,1.1611030478955007,0.4081217278030669,115|2212|2268|2687|3055|3586|51764|54331,ADCY9|FCGR2A|FGR|GGT5|HCK|IL10|GNG13|GNG2,-1.8144117129988078,0,66,0,0,-6.849571540417348,18.960625,
1,0,-3.338993150312043,0.0,R-HSA-2029481,M10,1,0,Reactome Gene Sets,6,FCGR activation,,-3.338993150312043,18.960625,7.193109613026819,30337,12,400,3,0.75,0.431385848168435,2212|2268|3055,FCGR2A|FGR|HCK,-1.8121465952972773,0,66,0,0,-6.849571540417348,18.960625,
1,0,-2.149121982785963,0.0,M257,M10,1,0,Canonical Pathways,11,PID EPHRINB REV PATHWAY,,-3.275743911195755,7.338413159167875,5.29493661054313,30337,30,689,5,0.7256894049346879,0.32335845428558047,1759|2268|3055|5998|7852,DNM1|FGR|HCK|RGS3|CXCR4,-1.7395429595454306,0,66,0,0,-6.849571540417348,18.960625,
1,0,-3.097218434352985,0.0,M275,M10,1,0,Canonical Pathways,11,PID ALPHA SYNUCLEIN PATHWAY,,-3.141815528103227,6.8797623367198835,5.073044650524224,30337,32,689,5,0.7256894049346879,0.32335845428558047,2268|3055|5595|5653|6531,FGR|HCK|MAPK3|KLK6|SLC6A3,-1.6324597052487968,0,66,0,0,-6.849571540417348,18.960625,
1,0,-3.0456073814844853,0.0,GO:0002862,M10,1,0,GO Biological Processes,19,negative regulation of inflammatory response to antigenic stimulus,19_GO:0002376 immune system process,-3.0456073814844853,9.193030303030303,5.443228517695186,30337,33,400,4,1.0,0.49749371855331,2268|3055|3586|171389,FGR|HCK|IL10|NLRP6,-1.591616475710853,0,66,0,0,-6.849571540417348,18.960625,
1,0,-2.5363601791303534,0.0,GO:0002431,M10,1,0,GO Biological Processes,19,Fc receptor mediated stimulatory signaling pathway,19_GO:0002376 immune system process,-2.8560973346420693,8.005541628183137,5.010895432776777,30337,22,689,4,0.5805515239477503,0.2894319352991253,2207|2268|3055|5581,FCER1G|FGR|HCK|PRKCE,-1.4065550668127753,0,66,0,0,-6.849571540417348,18.960625,
1,0,-2.72812150231896,0.0,R-HSA-9664323,M10,1,0,Reactome Gene Sets,6,FCGR3A-mediated IL10 synthesis,,-2.72812150231896,7.58425,4.816610293292232,30337,40,400,4,1.0,0.49749371855331,2212|2268|3055|3586,FCGR2A|FGR|HCK|IL10,-1.3489112787703255,0,66,0,0,-6.849571540417348,18.960625,
1,0,-2.278881072949862,0.0,M33,M10,1,0,Canonical Pathways,11,PID GLYPICAN 1PATHWAY,,-2.515008670482118,6.523033919260334,4.376809980587634,30337,27,689,4,0.5805515239477503,0.2894319352991253,2268|2321|2817|3055,FGR|FLT1|GPC1|HCK,-1.1253215368866347,0,66,0,0,-6.849571540417348,18.960625,
1,0,-2.310216578464136,0.0,M50,M10,1,0,Canonical Pathways,11,PID PTP1B PATHWAY,,-2.310216578464136,5.834038461538461,4.0327657790704405,30337,52,400,4,1.0,0.49749371855331,2212|2268|3055|9021,FCGR2A|FGR|HCK|SOCS3,-1.0417164153723673,0,66,0,0,-6.849571540417348,18.960625,
1,0,-5.5372400978997485,0.0,hsa05418,M10,1,0,KEGG Pathway,24,Fluid shear stress and atherosclerosis,,-6.834065507213468,4.9963664062419575,7.250888308471901,30337,141,689,16,2.3222060957910013,0.57377112759513,2353|2817|3162|3383|3552|3553|4318|5154|5293|5590|5880|6347|7056|7850|119391|653361,FOS|GPC1|HMOX1|ICAM1|IL1A|IL1B|MMP9|PDGFA|PIK3CD|PRKCZ|RAC2|CCL2|THBD|IL1R2|GSTO2|NCF1,-4.735166250453072,0,67,1,1,-6.834065507213468,9.979276315789475,
1,0,-4.454547128254055,0.0,WP5158,M10,1,0,WikiPathways,27,Urotensin II mediated signaling,,-4.454547128254055,7.694166666666667,6.434787632714191,30337,69,400,7,1.75,0.6556247020971678,240|3162|3383|3553|4318|4689|653361,ALOX5|HMOX1|ICAM1|IL1B|MMP9|NCF4|NCF1,-2.7405630787045325,0,67,0,0,-6.834065507213468,9.979276315789475,
1,0,-4.176962383032947,0.0,GO:0010038,M10,1,0,GO Biological Processes,19,response to metal ion,19_GO:0050896 response to stimulus,-4.176962383032947,3.2784942363112393,4.934344345615761,30337,347,400,15,3.75,0.9499177595981665,241|654|929|2353|2354|3162|3552|4318|5743|6279|6531|6556|10235|57817|653361,ALOX5AP|BMP6|CD14|FOS|FOSB|HMOX1|IL1A|MMP9|PTGS2|S100A8|SLC6A3|SLC11A1|RASGRP2|HAMP|NCF1,-2.5110688374985144,0,67,0,0,-6.834065507213468,9.979276315789475,
1,0,-3.8653075563449266,0.0,GO:0071276,M10,1,0,GO Biological Processes,19,cellular response to cadmium ion,19_GO:0050896 response to stimulus,-3.8653075563449266,9.979276315789475,6.402122823029314,30337,38,400,5,1.25,0.5555121510822244,2353|3162|4318|6556|653361,FOS|HMOX1|MMP9|SLC11A1|NCF1,-2.246807264065428,0,67,0,0,-6.834065507213468,9.979276315789475,
1,0,-3.674285363791902,0.0,GO:0071248,M10,1,0,GO Biological Processes,19,cellular response to metal ion,19_GO:0050896 response to stimulus,-3.674285363791902,4.034175531914894,4.823787695329167,30337,188,400,10,2.5,0.7806247497997998,241|654|2353|2354|3162|4318|5743|6556|10235|653361,ALOX5AP|BMP6|FOS|FOSB|HMOX1|MMP9|PTGS2|SLC11A1|RASGRP2|NCF1,-2.088785331615329,0,67,0,0,-6.834065507213468,9.979276315789475,
1,0,-2.899043104063253,0.0,GO:0046686,M10,1,0,GO Biological Processes,19,response to cadmium ion,19_GO:0050896 response to stimulus,-2.899043104063253,6.2165983606557385,4.714200880037051,30337,61,400,5,1.25,0.5555121510822244,2353|3162|4318|6556|653361,FOS|HMOX1|MMP9|SLC11A1|NCF1,-1.484050105202999,0,67,0,0,-6.834065507213468,9.979276315789475,
1,1,-5.568652444934518,-2.291767956592294,GO:0008285,M11,2,0,GO Biological Processes,19,negative regulation of cell population proliferation,19_GO:0048519 negative regulation of biological process,-6.801338998918766,2.3935658597538714,6.054209720553854,30337,791,689,43,6.2409288824383164,0.9215558363699019,133|240|383|864|943|1378|1487|2069|2321|3162|3249|3339|3552|3553|3559|3576|3586|3624|3640|4330|4332|5008|5270|5743|5771|5909|6196|6347|6586|6753|6926|7161|7940|8519|9510|9536|10288|10437|10804|11314|84875|153090|406984,ADM|ALOX5|ARG1|RUNX3|TNFRSF8|CR1|CTBP1|EREG|FLT1|HMOX1|HPN|HSPG2|IL1A|IL1B|IL2RA|CXCL8|IL10|INHBA|INSL3|MN1|MNDA|OSM|SERPINE2|PTGS2|PTPN2|RAP1GAP|RPS6KA2|CCL2|SLIT3|SSTR3|TBX3|TP73|LST1|IFITM1|ADAMTS1|PTGES|LILRB2|IFI30|GJB6|CD300A|PARP10|DAB2IP|MIR200B,-4.707347076653114,0,68,1,1,-6.801338998918766,2.3935658597538714,
1,1,-5.298410652362987,-2.7086665062382638,GO:1903034,M11,2,0,GO Biological Processes,19,regulation of response to wounding,19_GO:0050896 response to stimulus,-6.798905295702425,4.427645928436484,7.011521471757044,30337,179,689,18,2.6124818577648767,0.6076712362600748,240|1839|2316|3586|3640|5154|5270|5328|5329|5581|5605|5802|6696|7056|7852|23369|64581|406984,ALOX5|HBEGF|FLNA|IL10|INSL3|PDGFA|SERPINE2|PLAU|PLAUR|PRKCE|MAP2K2|PTPRS|SPP1|THBD|CXCR4|PUM2|CLEC7A|MIR200B,-4.707346402107771,0,69,1,1,-6.798905295702425,7.000846153846154,
1,0,-4.0243071269000055,0.0,GO:0061041,M10,1,0,GO Biological Processes,19,regulation of wound healing,19_GO:0050896 response to stimulus,-4.112953415630078,3.8287373004354133,5.077231281722117,30337,138,689,12,1.741654571843251,0.4983748575137901,240|1839|3640|5154|5270|5328|5329|5581|7056|7852|64581|406984,ALOX5|HBEGF|INSL3|PDGFA|SERPINE2|PLAU|PLAUR|PRKCE|THBD|CXCR4|CLEC7A|MIR200B,-2.4303541765927927,0,69,0,0,-6.798905295702425,7.000846153846154,
1,0,-4.039411795002732,0.0,GO:1903036,M10,1,0,GO Biological Processes,19,positive regulation of response to wounding,19_GO:0048518 positive regulation of biological process,-4.075021337602473,4.953428882438317,5.397554788887247,30337,80,689,9,1.3062409288824384,0.4325605195607488,1839|2316|3640|5328|5581|7056|7852|23369|64581,HBEGF|FLNA|INSL3|PLAU|PRKCE|THBD|CXCR4|PUM2|CLEC7A,-2.3961904040458792,0,69,0,0,-6.798905295702425,7.000846153846154,
1,0,-3.6637392705842418,0.0,GO:0090303,M10,1,0,GO Biological Processes,19,positive regulation of wound healing,19_GO:0048518 positive regulation of biological process,-3.6637392705842418,7.000846153846154,5.598267269789641,30337,65,400,6,1.5,0.6077622890571609,1839|3640|5328|7056|7852|64581,HBEGF|INSL3|PLAU|THBD|CXCR4|CLEC7A,-2.0812551844302245,0,69,0,0,-6.798905295702425,7.000846153846154,
1,0,-2.049328332815548,0.0,GO:1903035,M10,1,0,GO Biological Processes,19,negative regulation of response to wounding,19_GO:0048519 negative regulation of biological process,-2.8067736276128845,3.6692065795839377,3.993105613076558,30337,96,689,8,1.1611030478955007,0.4081217278030669,240|5154|5270|5328|5802|6696|7056|406984,ALOX5|PDGFA|SERPINE2|PLAU|PTPRS|SPP1|THBD|MIR200B,-1.363274770776007,0,69,0,0,-6.798905295702425,7.000846153846154,
1,0,-6.736481680229676,0.0,GO:0070613,M10,1,0,GO Biological Processes,19,regulation of protein processing,19_GO:0008152 metabolic process,-6.736481680229676,10.50126923076923,8.863857394841396,30337,65,400,9,2.25,0.7415144974981945,101|3249|5270|5328|5329|7850|8530|58484|199713,ADAM8|HPN|SERPINE2|PLAU|PLAUR|IL1R2|CST7|NLRC4|NLRP7,-4.699368436562338,0,70,1,1,-6.736481680229676,17.502115384615387,
1,0,-6.507973959634605,0.0,GO:1903317,M10,1,0,GO Biological Processes,19,regulation of protein maturation,19_GO:0008152 metabolic process,-6.507973959634605,9.8925,8.547942092455264,30337,69,400,9,2.25,0.7415144974981945,101|3249|5270|5328|5329|7850|8530|58484|199713,ADAM8|HPN|SERPINE2|PLAU|PLAUR|IL1R2|CST7|NLRC4|NLRP7,-4.491941638498797,0,70,0,0,-6.736481680229676,17.502115384615387,
1,0,-4.3745387898476285,0.0,GO:0010955,M10,1,0,GO Biological Processes,19,negative regulation of protein processing,19_GO:0048519 negative regulation of biological process,-4.3745387898476285,12.640416666666669,7.373313399252751,30337,30,400,5,1.25,0.5555121510822244,5270|5328|7850|8530|199713,SERPINE2|PLAU|IL1R2|CST7|NLRP7,-2.6784868762540137,0,70,0,0,-6.736481680229676,17.502115384615387,
1,0,-4.3745387898476285,0.0,GO:1903318,M10,1,0,GO Biological Processes,19,negative regulation of protein maturation,19_GO:0048519 negative regulation of biological process,-4.3745387898476285,12.640416666666669,7.373313399252751,30337,30,400,5,1.25,0.5555121510822244,5270|5328|7850|8530|199713,SERPINE2|PLAU|IL1R2|CST7|NLRP7,-2.6784868762540137,0,70,0,0,-6.736481680229676,17.502115384615387,
1,0,-4.104038141906186,0.0,GO:0010755,M10,1,0,GO Biological Processes,19,regulation of plasminogen activation,19_GO:0008152 metabolic process,-4.104038141906186,16.85388888888889,7.7771350580614795,30337,18,400,4,1.0,0.49749371855331,3249|5270|5328|5329,HPN|SERPINE2|PLAU|PLAUR,-2.4498222973601536,0,70,0,0,-6.736481680229676,17.502115384615387,
1,0,-3.2293089450220442,0.0,R-HSA-75205,M10,1,0,Reactome Gene Sets,6,Dissolution of Fibrin Clot,,-3.2293089450220442,17.502115384615387,6.878964471577785,30337,13,400,3,0.75,0.431385848168435,5270|5328|5329,SERPINE2|PLAU|PLAUR,-1.7299950604617544,0,70,0,0,-6.736481680229676,17.502115384615387,
1,0,-2.9754952208494125,0.0,GO:0045861,M10,1,0,GO Biological Processes,19,negative regulation of proteolysis,19_GO:0048519 negative regulation of biological process,-2.9754952208494125,3.2832251082251087,4.026551033100258,30337,231,400,10,2.5,0.7806247497997998,1378|3586|4318|5265|5270|5328|5329|7850|8530|199713,CR1|IL10|MMP9|SERPINA1|SERPINE2|PLAU|PLAUR|IL1R2|CST7|NLRP7,-1.540104150486022,0,70,0,0,-6.736481680229676,17.502115384615387,
1,0,-2.795238552860274,0.0,GO:0051917,M10,1,0,GO Biological Processes,19,regulation of fibrinolysis,19_GO:0048519 negative regulation of biological process,-2.795238552860274,12.640416666666667,5.710213638006716,30337,18,400,3,0.75,0.431385848168435,5328|5329|7056,PLAU|PLAUR|THBD,-1.3987502481174539,0,70,0,0,-6.736481680229676,17.502115384615387,
1,0,-2.74557944957315,0.0,M18,M10,1,0,Canonical Pathways,11,PID INTEGRIN1 PATHWAY,,-2.74557944957315,5.74564393939394,4.461272476505699,30337,66,400,5,1.25,0.5555121510822244,929|3678|5328|5329|6696,CD14|ITGA5|PLAU|PLAUR|SPP1,-1.3603471891310766,0,70,0,0,-6.736481680229676,17.502115384615387,
1,1,-3.1598867396444983,-3.9975108582675847,WP3888,M11,2,0,WikiPathways,27,VEGFA VEGFR2 signaling,,-6.5829224779099205,2.9557497446648395,6.241289390828673,30337,432,689,29,4.2089985486211905,0.7649660019573992,832|1839|1901|1960|1969|2022|2314|2321|2817|3142|3383|3576|4772|4773|5328|5329|5578|5581|5590|5595|5605|5743|6347|6886|8794|9510|81873|144195|653361,CAPZB|HBEGF|S1PR1|EGR3|EPHA2|ENG|FLII|FLT1|GPC1|HLX|ICAM1|CXCL8|NFATC1|NFATC2|PLAU|PLAUR|PRKCA|PRKCE|PRKCZ|MAPK3|MAP2K2|PTGS2|CCL2|TAL1|TNFRSF10C|ADAMTS1|ARPC5L|SLC2A14|NCF1,-4.512668402599054,0,71,1,1,-6.5829224779099205,2.9557497446648395,
1,0,-5.946483241781555,0.0,WP2882,M10,1,0,WikiPathways,27,Nuclear receptors meta pathway,,-6.557265799105293,3.36538692649737,6.422898231649015,30337,314,689,24,3.483309143686502,0.6985340982876064,218|241|1839|1969|3162|3553|5142|5265|5552|5743|5997|6347|6364|6515|6531|6533|6649|7056|8140|8553|28968|29986|144195|376497,ALDH3A1|ALOX5AP|HBEGF|EPHA2|HMOX1|IL1B|PDE4B|SERPINA1|SRGN|PTGS2|RGS2|CCL2|CCL20|SLC2A3|SLC6A3|SLC6A6|SOD3|THBD|SLC7A5|BHLHE40|SLC6A16|SLC39A2|SLC2A14|SLC27A1,-4.491607475483575,0,72,1,1,-6.557265799105293,3.7472748046814686,
1,0,-2.5615994166711733,0.0,WP2884,M10,1,0,WikiPathways,27,NRF2 pathway,,-4.0229085117037995,3.7472748046814686,4.984573669298888,30337,141,689,12,1.741654571843251,0.4983748575137901,218|1839|1969|3162|5265|6515|6531|6533|6649|28968|29986|144195,ALDH3A1|HBEGF|EPHA2|HMOX1|SERPINA1|SLC2A3|SLC6A3|SLC6A6|SOD3|SLC6A16|SLC39A2|SLC2A14,-2.351517494258149,0,72,0,0,-6.557265799105293,3.7472748046814686,
