_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-2.738705933427719,hsa04910,M1,1,0,KEGG Pathway,24,Insulin signaling pathway,,-2.738705933427719,4.049561403508772,4.04391893393715,30337,138,380,7,1.8421052631578947,0.6898077049272031,3632|5293|5590|5595|5605|10603|51422,INPP5A|PIK3CD|PRKCZ|MAPK3|MAP2K2|SH2B2|PRKAG2,-0.6412656305273734,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-2.6756153543454735,M164,M1,1,0,Canonical Pathways,11,PID ERBB1 DOWNSTREAM PATHWAY,,-2.6756153543454735,4.561954887218046,4.117858520575037,30337,105,380,6,1.5789473684210527,0.6394933480783656,5293|5578|5590|5595|5605|10458,PIK3CD|PRKCA|PRKCZ|MAPK3|MAP2K2|BAIAP2,-0.618118241017885,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-2.6545700779079695,M144,M1,1,0,Canonical Pathways,11,PID CERAMIDE PATHWAY,,-2.6545700779079695,7.257655502392344,4.678306193803663,30337,44,380,4,1.0526315789473684,0.5235383780577263,5154|5590|5595|5605,PDGFA|PRKCZ|MAPK3|MAP2K2,-0.6133542107539118,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-2.5831452103009935,M8626,M1,1,0,Canonical Pathways,11,SIG BCR SIGNALING PATHWAY,,-2.5831452103009935,6.942105263157894,4.542388207924338,30337,46,380,4,1.0526315789473684,0.5235383780577263,4772|4773|5293|5595,NFATC1|NFATC2|PIK3CD|MAPK3,-0.5771897793310519,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-2.5831452103009935,WP4535,M1,1,0,WikiPathways,27,Envelope proteins and their potential roles in EDMD physiopathology,,-2.5831452103009935,6.942105263157894,4.542388207924338,30337,46,380,4,1.0526315789473684,0.5235383780577263,115|5595|5605|23353,ADCY9|MAPK3|MAP2K2|SUN1,-0.5771897793310519,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-2.5831452103009935,WP4566,M1,1,0,WikiPathways,27,Translation inhibitors in chronically activated PDGFRA cells,,-2.5831452103009935,6.942105263157894,4.542388207924338,30337,46,380,4,1.0526315789473684,0.5235383780577263,5578|5595|5605|6196,PRKCA|MAPK3|MAP2K2|RPS6KA2,-0.5771897793310519,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-2.5718241739805316,hsa05214,M1,1,0,KEGG Pathway,24,Glioma,,-2.5718241739805316,5.252250692520776,4.1802842645104805,30337,76,380,5,1.3157894736842106,0.5845548135780517,5154|5293|5578|5595|5605,PDGFA|PIK3CD|PRKCA|MAPK3|MAP2K2,-0.5717504172762411,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-2.554409428030494,hsa04914,M1,1,0,KEGG Pathway,24,Progesterone-mediated oocyte maturation,,-2.554409428030494,4.315362731152205,3.9411593793380835,30337,111,380,6,1.5789473684210527,0.6394933480783656,115|5293|5595|6196|51343|64506,ADCY9|PIK3CD|MAPK3|RPS6KA2|FZR1|CPEB1,-0.5636876260436399,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-2.5426115657272867,GO:0038128,M1,1,0,GO Biological Processes,19,ERBB2 signaling pathway,19_GO:0050896 response to stimulus,-2.5426115657272867,10.413157894736843,5.086270284046803,30337,23,380,3,0.7894736842105263,0.4540000571614608,5595|5605|5753,MAPK3|MAP2K2|PTK6,-0.5636876260436399,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-2.5348433320479393,WP51,M1,1,0,WikiPathways,27,Regulation of actin cytoskeleton,,-2.5348433320479393,3.7255964912280697,3.768938145815823,30337,150,380,7,1.8421052631578947,0.6898077049272031,5154|5293|5595|5605|10458|23396|54961,PDGFA|PIK3CD|MAPK3|MAP2K2|BAIAP2|PIP5K1C|SSH3,-0.5577873284994117,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-2.4987048493826105,M48,M1,1,0,Canonical Pathways,11,PID MET PATHWAY,,-2.4987048493826105,5.052798134576949,4.062283280525707,30337,79,380,5,1.3157894736842106,0.5845548135780517,5590|5595|5605|5771|54453,PRKCZ|MAPK3|MAP2K2|PTPN2|RIN2,-0.5377599386422509,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-2.4861306970255517,hsa04014,M1,1,0,KEGG Pathway,24,Ras signaling pathway,,-2.4861306970255517,3.0189407341884116,3.521744231633908,30337,238,380,9,2.3684210526315788,0.7800686322379613,1969|5154|5293|5578|5595|5605|22821|51764|57186,EPHA2|PDGFA|PIK3CD|PRKCA|MAPK3|MAP2K2|RASA3|GNG13|RALGAPA2,-0.5377599386422509,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-2.4824981417357592,GO:0048538,M1,1,0,GO Biological Processes,19,thymus development,19_GO:0002376 immune system process,-2.4824981417357592,6.517078410311493,4.353050389641035,30337,49,380,4,1.0526315789473684,0.5235383780577263,2049|3200|5595|5605,EPHB3|HOXA3|MAPK3|MAP2K2,-0.5377599386422509,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-2.4824981417357592,GO:0060425,M1,1,0,GO Biological Processes,19,lung morphogenesis,19_GO:0032502 developmental process,-2.4824981417357592,6.517078410311493,4.353050389641035,30337,49,380,4,1.0526315789473684,0.5235383780577263,3202|5595|5605|9620,HOXA5|MAPK3|MAP2K2|CELSR1,-0.5377599386422509,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-2.4824981417357592,WP2637,M1,1,0,WikiPathways,27,Interleukin 1 IL 1 structural pathway,,-2.4824981417357592,6.517078410311493,4.353050389641035,30337,49,380,4,1.0526315789473684,0.5235383780577263,3665|4155|5595|5605,IRF7|MBP|MAPK3|MAP2K2,-0.5377599386422509,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-2.471539431844033,hsa04921,M1,1,0,KEGG Pathway,24,Oxytocin signaling pathway,,-2.471539431844033,3.6288277511961717,3.6835204536777164,30337,154,380,7,1.8421052631578947,0.6898077049272031,115|4772|4773|5578|5595|5605|51422,ADCY9|NFATC1|NFATC2|PRKCA|MAPK3|MAP2K2|PRKAG2,-0.5336676877034415,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-2.4371336250691087,WP1981,M1,1,0,WikiPathways,27,Thyroxine thyroid hormone production,,-2.4371336250691087,9.580105263157895,4.833671371661978,30337,25,380,3,0.7894736842105263,0.4540000571614608,5578|5595|5605,PRKCA|MAPK3|MAP2K2,-0.5143256273643932,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-2.4371336250691087,WP3879,M1,1,0,WikiPathways,27,4 hydroxytamoxifen dexamethasone and retinoic acids regulation of p27 expression,,-2.4371336250691087,9.580105263157895,4.833671371661978,30337,25,380,3,0.7894736842105263,0.4540000571614608,5293|5595|5605,PIK3CD|MAPK3|MAP2K2,-0.5143256273643932,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-2.41035540381292,hsa04150,M1,1,0,KEGG Pathway,24,mTOR signaling pathway,,-2.41035540381292,3.5369586942038636,3.6009020962198464,30337,158,380,7,1.8421052631578947,0.6898077049272031,1855|5293|5578|5595|5605|6196|8140,DVL1|PIK3CD|PRKCA|MAPK3|MAP2K2|RPS6KA2|SLC7A5,-0.49569575924078146,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-2.3872375620093145,hsa04722,M1,1,0,KEGG Pathway,24,Neurotrophin signaling pathway,,-2.3872375620093145,3.99171052631579,3.6983355884593525,30337,120,380,6,1.5789473684210527,0.6394933480783656,5293|5595|5605|6196|7161|10603,PIK3CD|MAPK3|MAP2K2|RPS6KA2|TP73|SH2B2,-0.4837347194999857,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-2.384026888150206,GO:0007422,M1,1,0,GO Biological Processes,19,peripheral nervous system development,19_GO:0032502 developmental process,-2.384026888150206,4.752036340852131,3.8783254659390356,30337,84,380,5,1.3157894736842106,0.5845548135780517,575|864|2817|5595|5605,ADGRB1|RUNX3|GPC1|MAPK3|MAP2K2,-0.48209473264010777,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-2.3805239492264523,WP481,M1,1,0,WikiPathways,27,Insulin signaling,,-2.3805239492264523,3.4927467105263155,3.5605895110971795,30337,160,380,7,1.8421052631578947,0.6898077049272031,5293|5578|5590|5595|5605|6196|10603,PIK3CD|PRKCA|PRKCZ|MAPK3|MAP2K2|RPS6KA2|SH2B2,-0.4801568205699821,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-2.3596974013685084,hsa05205,M1,1,0,KEGG Pathway,24,Proteoglycans in cancer,,-2.3596974013685084,3.130753353973168,3.439132237094516,30337,204,380,8,2.1052631578947367,0.7364462727848137,2817|3339|5293|5578|5595|5605|6382|7078,GPC1|HSPG2|PIK3CD|PRKCA|MAPK3|MAP2K2|SDC1|TIMP3,-0.4709054297614031,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-2.3589513212069066,WP304,M1,1,0,WikiPathways,27,Kit receptor signaling,,-2.3589513212069066,6.025223435948361,4.123903450727754,30337,53,380,4,1.0526315789473684,0.5235383780577263,5578|5595|5605|10603,PRKCA|MAPK3|MAP2K2|SH2B2,-0.4709054297614031,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-2.3589513212069066,WP5144,M1,1,0,WikiPathways,27,NRP1 triggered signaling in pancreatic cancer,,-2.3589513212069066,6.025223435948361,4.123903450727754,30337,53,380,4,1.0526315789473684,0.5235383780577263,1003|5361|5595|5605,CDH5|PLXNA1|MAPK3|MAP2K2,-0.4709054297614031,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-2.3522407757082386,hsa04660,M1,1,0,KEGG Pathway,24,T cell receptor signaling pathway,,-2.3522407757082386,3.926272648835203,3.647583147772636,30337,122,380,6,1.5789473684210527,0.6394933480783656,4772|4773|5133|5293|5595|5605,NFATC1|NFATC2|PDCD1|PIK3CD|MAPK3|MAP2K2,-0.46908227706716343,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-2.3012134502573036,M122,M1,1,0,Canonical Pathways,11,PID IL2 1PATHWAY,,-2.3012134502573036,5.806124401913875,4.017962429716561,30337,55,380,4,1.0526315789473684,0.5235383780577263,3559|5581|5595|5605,IL2RA|PRKCE|MAPK3|MAP2K2,-0.43968403714044124,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-2.3012134502573036,WP2795,M1,1,0,WikiPathways,27,Cardiac hypertrophic response,,-2.3012134502573036,5.806124401913875,4.017962429716561,30337,55,380,4,1.0526315789473684,0.5235383780577263,4773|5578|5595|5605,NFATC2|PRKCA|MAPK3|MAP2K2,-0.43968403714044124,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-2.298132966933412,WP5094,M1,1,0,WikiPathways,27,Orexin receptor pathway,,-2.298132966933412,4.5360346889952154,3.741313821860983,30337,88,380,5,1.3157894736842106,0.5845548135780517,5578|5581|5590|5595|5605,PRKCA|PRKCE|PRKCZ|MAPK3|MAP2K2,-0.43968403714044124,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-2.2859420178616805,WP3932,M1,1,0,WikiPathways,27,Focal adhesion PI3K Akt mTOR signaling,,-2.2859420178616805,2.634792426611082,3.221062409761585,30337,303,380,10,2.6315789473684212,0.8211556153895645,1969|2034|3559|3689|5154|5209|5293|5595|5605|51764,EPHA2|EPAS1|IL2RA|ITGB2|PDGFA|PFKFB3|PIK3CD|MAPK3|MAP2K2|GNG13,-0.43148857271196855,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-2.273265104265247,WP2374,M1,1,0,WikiPathways,27,Oncostatin M signaling,,-2.273265104265247,5.7024436090225565,3.966927831154747,30337,56,380,4,1.0526315789473684,0.5235383780577263,5578|5581|5595|5605,PRKCA|PRKCE|MAPK3|MAP2K2,-0.42578282776391535,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-2.251510348672342,GO:0042552,M1,1,0,GO Biological Processes,19,myelination,19_GO:0032502 developmental process,-2.251510348672342,3.742228618421053,3.501565588125149,30337,128,380,6,1.5789473684210527,0.6394933480783656,2817|4155|5595|5605|23136|51090,GPC1|MBP|MAPK3|MAP2K2|EPB41L3|PLLP,-0.4149542957936261,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-2.238472264695365,hsa05225,M1,1,0,KEGG Pathway,24,Hepatocellular carcinoma,,-2.238472264695365,3.2872910216718263,3.3682290772120966,30337,170,380,7,1.8421052631578947,0.6898077049272031,1855|5293|5578|5595|5605|6595|119391,DVL1|PIK3CD|PRKCA|MAPK3|MAP2K2|SMARCA2|GSTO2,-0.4059437010996928,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-2.219277652141741,GO:0007272,M1,1,0,GO Biological Processes,19,ensheathment of neurons,19_GO:0032502 developmental process,-2.219277652141741,3.6846558704453445,3.454842861071751,30337,130,380,6,1.5789473684210527,0.6394933480783656,2817|4155|5595|5605|23136|51090,GPC1|MBP|MAPK3|MAP2K2|EPB41L3|PLLP,-0.3949542090108333,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-2.219277652141741,GO:0008366,M1,1,0,GO Biological Processes,19,axon ensheathment,19_GO:0032502 developmental process,-2.219277652141741,3.6846558704453445,3.454842861071751,30337,130,380,6,1.5789473684210527,0.6394933480783656,2817|4155|5595|5605|23136|51090,GPC1|MBP|MAPK3|MAP2K2|EPB41L3|PLLP,-0.3949542090108333,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-2.21692190007906,hsa04540,M1,1,0,KEGG Pathway,24,Gap junction,,-2.21692190007906,4.338815789473684,3.6122797317091124,30337,92,380,5,1.3157894736842106,0.5845548135780517,115|5154|5578|5595|5605,ADCY9|PDGFA|PRKCA|MAPK3|MAP2K2,-0.3949542090108333,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-2.1993175429641383,hsa05206,M1,1,0,KEGG Pathway,24,MicroRNAs in cancer,,-2.1993175429641383,2.558788798920378,3.117057844980741,30337,312,380,10,2.6315789473684212,0.8211556153895645,1788|5154|5293|5578|5581|5595|5605|7078|90427|406984,DNMT3A|PDGFA|PIK3CD|PRKCA|PRKCE|MAPK3|MAP2K2|TIMP3|BMF|MIR200B,-0.3838223186672465,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-2.132965770525065,hsa05166,M1,1,0,KEGG Pathway,24,Human T-cell leukemia virus 1 infection,,-2.132965770525065,2.864007552513571,3.146571991708703,30337,223,380,8,2.1052631578947367,0.7364462727848137,115|3559|3689|4772|4773|5293|5595|5605,ADCY9|IL2RA|ITGB2|NFATC1|NFATC2|PIK3CD|MAPK3|MAP2K2,-0.3540224963080519,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-2.0996427400266358,hsa05163,M1,1,0,KEGG Pathway,24,Human cytomegalovirus infection,,-2.0996427400266358,2.8259897531439218,3.103214262657573,30337,226,380,8,2.1052631578947367,0.7364462727848137,115|4772|4773|5293|5578|5595|5605|51764,ADCY9|NFATC1|NFATC2|PIK3CD|PRKCA|MAPK3|MAP2K2|GNG13,-0.3384295894207119,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-2.0575107745585735,WP4223,M1,1,0,WikiPathways,27,Ras signaling,,-2.0575107745585735,3.0371710526315785,3.1217127665393827,30337,184,380,7,1.8421052631578947,0.6898077049272031,1969|5293|5578|5595|5605|22821|51764,EPHA2|PIK3CD|PRKCA|MAPK3|MAP2K2|RASA3|GNG13,-0.3162432226042092,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-2.049277418402644,hsa04916,M1,1,0,KEGG Pathway,24,Melanogenesis,,-2.049277418402644,3.9521886399166233,3.3470671061058046,30337,101,380,5,1.3157894736842106,0.5845548135780517,115|1855|5578|5595|5605,ADCY9|DVL1|PRKCA|MAPK3|MAP2K2,-0.31142207655077236,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-2.0457002772626685,hsa04929,M1,1,0,KEGG Pathway,24,GnRH secretion,,-2.0457002772626685,4.912874493927125,3.556754056087083,30337,65,380,4,1.0526315789473684,0.5235383780577263,5293|5578|5595|5605,PIK3CD|PRKCA|MAPK3|MAP2K2,-0.31142207655077236,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-2.022953093900304,M127,M1,1,0,Canonical Pathways,11,PID ERBB1 RECEPTOR PROXIMAL PATHWAY,,-2.022953093900304,6.842932330827068,3.8953907467728284,30337,35,380,3,0.7894736842105263,0.4540000571614608,5293|5595|23396,PIK3CD|MAPK3|PIP5K1C,-0.30674203993452814,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-2.0104352512842567,hsa04550,M1,1,0,KEGG Pathway,24,Signaling pathways regulating pluripotency of stem cells,,-2.0104352512842567,3.3264254385964915,3.151657730181202,30337,144,380,6,1.5789473684210527,0.6394933480783656,1855|3625|5293|5595|5605|9314,DVL1|INHBB|PIK3CD|MAPK3|MAP2K2|KLF4,-0.2993097643935621,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-2.000245826793609,hsa04720,M1,1,0,KEGG Pathway,24,Long-term potentiation,,-2.000245826793609,4.766221523959151,3.475832569303019,30337,67,380,4,1.0526315789473684,0.5235383780577263,5578|5595|5605|6196,PRKCA|MAPK3|MAP2K2|RPS6KA2,-0.29232179857242807,0,10,0,0,-4.996281935304292,21.772966507177035,
1,-4.91478985514295,GO:0043087,M1,1,0,GO Biological Processes,19,regulation of GTPase activity,19_GO:0065007 biological regulation,-4.91478985514295,4.034942048261447,5.715017907293746,30337,277,380,14,3.6842105263157894,0.9663382395596096,1969|2049|5361|5909|11033|23526|23654|57186|58504|116986|116988|153090|201176|221472,EPHA2|EPHB3|PLXNA1|RAP1GAP|ADAP1|ARHGAP45|PLXNB2|RALGAPA2|ARHGAP22|AGAP2|AGAP3|DAB2IP|ARHGAP27|FGD2,-1.9128006113906098,0,11,1,1,-4.91478985514295,4.790052631578948,
1,-3.7258797785294075,GO:0051336,M1,1,0,GO Biological Processes,19,regulation of hydrolase activity,19_GO:0065007 biological regulation,-3.7258797785294075,2.4332633106714536,4.2860742485021435,30337,689,380,21,5.526315789473684,1.172145370837035,1969|2049|2621|2779|4035|4155|5361|5909|7078|9314|11033|23526|23654|57186|58504|79661|116986|116988|153090|201176|221472,EPHA2|EPHB3|GAS6|GNAT1|LRP1|MBP|PLXNA1|RAP1GAP|TIMP3|KLF4|ADAP1|ARHGAP45|PLXNB2|RALGAPA2|ARHGAP22|NEIL1|AGAP2|AGAP3|DAB2IP|ARHGAP27|FGD2,-1.1431277725781712,0,11,0,0,-4.91478985514295,4.790052631578948,
1,-2.783380831689978,GO:0090630,M1,1,0,GO Biological Processes,19,activation of GTPase activity,19_GO:0065007 biological regulation,-2.783380831689978,4.790052631578948,4.27560609426282,30337,100,380,6,1.5789473684210527,0.6394933480783656,1969|23526|57186|58504|116986|116988,EPHA2|ARHGAP45|RALGAPA2|ARHGAP22|AGAP2|AGAP3,-0.658302781723023,0,11,0,0,-4.91478985514295,4.790052631578948,
1,-4.8719052538975935,GO:0007167,M1,1,0,GO Biological Processes,19,enzyme-linked receptor protein signaling pathway,19_GO:0050896 response to stimulus,-4.8719052538975935,2.8419945494804977,5.210594524403382,30337,618,380,22,5.7894736842105265,1.1980569388113036,924|1003|1969|2022|2049|2621|3315|3625|4035|4053|4774|5154|5293|5595|5605|5753|5771|10160|10458|10603|10636|153090,CD7|CDH5|EPHA2|ENG|EPHB3|GAS6|HSPB1|INHBB|LRP1|LTBP2|NFIA|PDGFA|PIK3CD|MAPK3|MAP2K2|PTK6|PTPN2|FARP1|BAIAP2|SH2B2|RGS14|DAB2IP,-1.8892211653406399,0,12,1,1,-4.8719052538975935,2.8419945494804977,
1,-3.0000595951553386,GO:0007169,M1,1,0,GO Biological Processes,19,cell surface receptor protein tyrosine kinase signaling pathway,19_GO:0050896 response to stimulus,-3.0000595951553386,2.642267015055369,3.8308796245368506,30337,423,380,14,3.6842105263157894,0.9663382395596096,924|1969|2049|3315|5154|5293|5595|5605|5753|5771|10458|10603|10636|153090,CD7|EPHA2|EPHB3|HSPB1|PDGFA|PIK3CD|MAPK3|MAP2K2|PTK6|PTPN2|BAIAP2|SH2B2|RGS14|DAB2IP,-0.7794993115478779,0,12,0,0,-4.8719052538975935,2.8419945494804977,
1,-2.5747782419780423,GO:0070848,M1,1,0,GO Biological Processes,19,response to growth factor,19_GO:0050896 response to stimulus,-2.5747782419780423,2.2940865093768905,3.3589454500937888,30337,522,380,15,3.9473684210526314,0.9988877033108529,864|1003|1969|2022|2621|3315|4053|4772|4774|5293|5595|5909|9314|10458|153090,RUNX3|CDH5|EPHA2|ENG|GAS6|HSPB1|LTBP2|NFATC1|NFIA|PIK3CD|MAPK3|RAP1GAP|KLF4|BAIAP2|DAB2IP,-0.5717504172762411,0,12,0,0,-4.8719052538975935,2.8419945494804977,
1,-2.025304228084993,GO:0071363,M1,1,0,GO Biological Processes,19,cellular response to growth factor stimulus,19_GO:0050896 response to stimulus,-2.025304228084993,2.1180504833512352,2.810159091756193,30337,490,380,13,3.4210526315789473,0.9324580730659966,1003|2022|2621|3315|4053|4772|4774|5293|5595|5909|9314|10458|153090,CDH5|ENG|GAS6|HSPB1|LTBP2|NFATC1|NFIA|PIK3CD|MAPK3|RAP1GAP|KLF4|BAIAP2|DAB2IP,-0.30674203993452814,0,12,0,0,-4.8719052538975935,2.8419945494804977,
1,-4.718092166344387,CORUM:6802,M1,1,0,CORUM,33,VEGFR2-S1PR5-ERK1/2-PKC-alpha complex,,-4.718092166344387,47.90052631578948,11.812287026037177,30337,5,380,3,0.7894736842105263,0.4540000571614608,5578|5595|53637,PRKCA|MAPK3|S1PR5,-1.8311347045882123,0,13,1,1,-4.718092166344387,47.90052631578948,
1,-4.285096856235534,M113,M1,1,0,Canonical Pathways,11,PID NFAT 3PATHWAY,,-4.285096856235534,9.037835153922543,6.596175583063693,30337,53,380,6,1.5789473684210527,0.6394933480783656,4772|4773|5578|5581|5590|5595,NFATC1|NFATC2|PRKCA|PRKCE|PRKCZ|MAPK3,-1.5639342220588883,0,13,0,0,-4.718092166344387,47.90052631578948,
1,-3.878613848240173,R-HSA-109582,M1,1,0,Reactome Gene Sets,6,Hemostasis,,-3.878613848240173,2.5670164156371635,4.4473639103712745,30337,622,380,20,5.2631578947368425,1.1454888159631762,832|1609|2621|2817|3689|5023|5154|5578|5581|5590|5595|6382|7078|7465|8140|10603|26153|51764|54863|161882,CAPZB|DGKQ|GAS6|GPC1|ITGB2|P2RX1|PDGFA|PRKCA|PRKCE|PRKCZ|MAPK3|SDC1|TIMP3|WEE1|SLC7A5|SH2B2|KIF26A|GNG13|TOR4A|ZFPM1,-1.2665956834885947,0,13,0,0,-4.718092166344387,47.90052631578948,
1,-3.289690472453758,M269,M1,1,0,Canonical Pathways,11,PID RAS PATHWAY,,-3.289690472453758,10.64456140350877,5.9524181428315845,30337,30,380,4,1.0526315789473684,0.5235383780577263,5578|5581|5590|153090,PRKCA|PRKCE|PRKCZ|DAB2IP,-0.9152338929102602,0,13,0,0,-4.718092166344387,47.90052631578948,
1,-3.161037665773671,WP536,M1,1,0,WikiPathways,27,Calcium regulation in cardiac cells,,-3.161037665773671,4.201800554016621,4.456996322409117,30337,152,380,8,2.1052631578947367,0.7364462727848137,115|5578|5581|5590|5998|10636|10804|51764,ADCY9|PRKCA|PRKCE|PRKCZ|RGS3|RGS14|GJB6|GNG13,-0.8830247238428696,0,13,0,0,-4.718092166344387,47.90052631578948,
1,-3.0873533786441962,WP289,M1,1,0,WikiPathways,27,Myometrial relaxation and contraction pathways,,-3.0873533786441962,4.0940620782726045,4.363613793801371,30337,156,380,8,2.1052631578947367,0.7364462727848137,115|5578|5581|5590|5998|10636|51764|57007,ADCY9|PRKCA|PRKCE|PRKCZ|RGS3|RGS14|GNG13|ACKR3,-0.8363631392318848,0,13,0,0,-4.718092166344387,47.90052631578948,
1,-2.8283621180397462,WP4540,M1,1,0,WikiPathways,27,Hippo signaling regulation,,-2.8283621180397462,4.88780880773362,4.341662106356591,30337,98,380,6,1.5789473684210527,0.6394933480783656,1003|1969|5578|5581|5590|51422,CDH5|EPHA2|PRKCA|PRKCE|PRKCZ|PRKAG2,-0.6770747918196612,0,13,0,0,-4.718092166344387,47.90052631578948,
1,-2.7613029349184517,hsa04933,M1,1,0,KEGG Pathway,24,AGE-RAGE signaling pathway in diabetic complications,,-2.7613029349184517,4.742626367899948,4.24323210145404,30337,101,380,6,1.5789473684210527,0.6394933480783656,4772|5293|5578|5581|5590|5595,NFATC1|PIK3CD|PRKCA|PRKCE|PRKCZ|MAPK3,-0.645415937203512,0,13,0,0,-4.718092166344387,47.90052631578948,
1,-2.7290605213962853,M81,M1,1,0,Canonical Pathways,11,PID CDC42 PATHWAY,,-2.7290605213962853,5.7024436090225565,4.436185769162672,30337,70,380,5,1.3157894736842106,0.5845548135780517,3985|5581|5590|5595|10458,LIMK2|PRKCE|PRKCZ|MAPK3|BAIAP2,-0.6412656305273734,0,13,0,0,-4.718092166344387,47.90052631578948,
1,-2.7218379639962627,R-HSA-76002,M1,1,0,Reactome Gene Sets,6,"Platelet activation, signaling and aggregation",,-2.7218379639962627,3.035521312787673,3.734046543519283,30337,263,380,10,2.6315789473684212,0.8211556153895645,1609|2621|5154|5578|5581|5590|5595|7078|51764|54863,DGKQ|GAS6|PDGFA|PRKCA|PRKCE|PRKCZ|MAPK3|TIMP3|GNG13|TOR4A,-0.6412656305273734,0,13,0,0,-4.718092166344387,47.90052631578948,
1,-2.6917038037082075,R-HSA-1489509,M1,1,0,Reactome Gene Sets,6,DAG and IP3 signaling,,-2.6917038037082075,7.426438188494492,4.749501710244151,30337,43,380,4,1.0526315789473684,0.5235383780577263,115|5578|5581|26960,ADCY9|PRKCA|PRKCE|NBEA,-0.6237536833069051,0,13,0,0,-4.718092166344387,47.90052631578948,
1,-2.548769170612949,hsa04930,M1,1,0,KEGG Pathway,24,Type II diabetes mellitus,,-2.548769170612949,6.794400895856663,4.47743848732972,30337,47,380,4,1.0526315789473684,0.5235383780577263,5293|5581|5590|5595,PIK3CD|PRKCE|PRKCZ|MAPK3,-0.5636876260436399,0,13,0,0,-4.718092166344387,47.90052631578948,
1,-2.515232098147944,R-HSA-418597,M1,1,0,Reactome Gene Sets,6,G alpha (z) signalling events,,-2.515232098147944,6.652850877192982,4.414357240573094,30337,48,380,4,1.0526315789473684,0.5235383780577263,115|5578|5581|51764,ADCY9|PRKCA|PRKCE|GNG13,-0.5510314152850037,0,13,0,0,-4.718092166344387,47.90052631578948,
1,-2.488636570353256,R-HSA-5668599,M1,1,0,Reactome Gene Sets,6,RHO GTPases Activate NADPH Oxidases,,-2.488636570353256,9.979276315789475,4.956262427998007,30337,24,380,3,0.7894736842105263,0.4540000571614608,5578|5590|5595,PRKCA|PRKCZ|MAPK3,-0.5377599386422509,0,13,0,0,-4.718092166344387,47.90052631578948,
1,-2.2955452452145435,M252,M1,1,0,Canonical Pathways,11,PID IL8 CXCR1 PATHWAY,,-2.2955452452145435,8.553665413533835,4.503734207544645,30337,28,380,3,0.7894736842105263,0.4540000571614608,1759|5578|5581,DNM1|PRKCA|PRKCE,-0.43968403714044124,0,13,0,0,-4.718092166344387,47.90052631578948,
