Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
_FINAL,Reactome Gene Sets,6,R-HSA-8848021,Signaling by PTK6,,-3.7,9.3,6.1,30337,54,302,5,1.7,0.73,1839|2034|2069|5753|9021,HBEGF|EPAS1|EREG|PTK6|SOCS3,-2.9
_FINAL,GO Biological Processes,19,GO:1904645,response to amyloid-beta,19_GO:0050896 response to stimulus,-3.7,9.3,6.1,30337,54,302,5,1.7,0.73,2358|3383|4035|4318|7099,FPR2|ICAM1|LRP1|MMP9|TLR4,-2.9
_FINAL,Reactome Gene Sets,6,R-HSA-9006927,Signaling by Non-Receptor Tyrosine Kinases,,-3.7,9.3,6.1,30337,54,302,5,1.7,0.73,1839|2034|2069|5753|9021,HBEGF|EPAS1|EREG|PTK6|SOCS3,-2.9
_FINAL,GO Biological Processes,19,GO:0022605,mammalian oogenesis stage,19_GO:0022414 reproductive process,-3.7,25,8.4,30337,12,302,3,0.99,0.57,2069|5806|7130,EREG|PTX3|TNFAIP6,-2.9
_FINAL,WikiPathways,27,WP5148,Complement mediated inflammation of pulmonary alveolus in COVID 19 hypothetical pathway,,-3.7,25,8.4,30337,12,302,3,0.99,0.57,719|728|2219,C3AR1|C5AR1|FCN1,-2.9
_FINAL,GO Biological Processes,19,GO:0051549,positive regulation of keratinocyte migration,19_GO:0040011 locomotion,-3.7,25,8.4,30337,12,302,3,0.99,0.57,1839|4318|9922,HBEGF|MMP9|IQSEC1,-2.9
_FINAL,GO Biological Processes,19,GO:0045628,regulation of T-helper 2 cell differentiation,19_GO:0002376 immune system process,-3.7,25,8.4,30337,12,302,3,0.99,0.57,3142|5590|114548,HLX|PRKCZ|NLRP3,-2.9
_FINAL,WikiPathways,27,WP4495,IL10 anti inflammatory signaling,,-3.7,25,8.4,30337,12,302,3,0.99,0.57,3162|3552|3586,HMOX1|IL1A|IL10,-2.9
_FINAL,GO Biological Processes,19,GO:0002544,chronic inflammatory response,19_GO:0050896 response to stimulus,-3.7,25,8.4,30337,12,302,3,0.99,0.57,3586|6279|6280,IL10|S100A8|S100A9,-2.9
_FINAL,Reactome Gene Sets,6,R-HSA-2029481,FCGR activation,,-3.7,25,8.4,30337,12,302,3,0.99,0.57,2212|2268|3055,FCGR2A|FGR|HCK,-2.9
_FINAL,GO Biological Processes,19,GO:0140105,interleukin-10-mediated signaling pathway,19_GO:0050896 response to stimulus,-3.7,25,8.4,30337,12,302,3,0.99,0.57,3586|10288|11027,IL10|LILRB2|LILRA2,-2.9
_FINAL,WikiPathways,27,WP5470,Effect of omega 3 PUFA on Huntington 39 s disease pathways,,-3.7,5.9,5.3,30337,120,302,7,2.3,0.87,3553|4155|5293|5595|5605|23533|51422,IL1B|MBP|PIK3CD|MAPK3|MAP2K2|PIK3R5|PRKAG2,-2.9
_FINAL,GO Biological Processes,19,GO:0031644,regulation of nervous system process,19_GO:0032501 multicellular organismal process,-3.7,5.9,5.3,30337,120,302,7,2.3,0.87,1855|1959|3687|4923|5590|7133|10458,DVL1|EGR2|ITGAX|NTSR1|PRKCZ|TNFRSF1B|BAIAP2,-2.9
_FINAL,WikiPathways,27,WP2571,Polycystic kidney disease pathway,,-3.7,7.1,5.6,30337,85,302,6,2,0.8,1855|2321|2353|5595|5605|51422,DVL1|FLT1|FOS|MAPK3|MAP2K2|PRKAG2,-2.9
_FINAL,GO Biological Processes,19,GO:0010955,negative regulation of protein processing,19_GO:0048519 negative regulation of biological process,-3.7,13,6.8,30337,30,302,4,1.3,0.66,5270|5328|7850|199713,SERPINE2|PLAU|IL1R2|NLRP7,-2.9
_FINAL,Canonical Pathways,11,M257,PID EPHRINB REV PATHWAY,,-3.7,13,6.8,30337,30,302,4,1.3,0.66,1759|2268|3055|7852,DNM1|FGR|HCK|CXCR4,-2.9
_FINAL,GO Biological Processes,19,GO:0032647,regulation of interferon-alpha production,19_GO:0032501 multicellular organismal process,-3.7,13,6.8,30337,30,302,4,1.3,0.66,3586|3665|5802|7099,IL10|IRF7|PTPRS|TLR4,-2.9
_FINAL,GO Biological Processes,19,GO:1903318,negative regulation of protein maturation,19_GO:0048519 negative regulation of biological process,-3.7,13,6.8,30337,30,302,4,1.3,0.66,5270|5328|7850|199713,SERPINE2|PLAU|IL1R2|NLRP7,-2.9
_FINAL,GO Biological Processes,19,GO:0043032,positive regulation of macrophage activation,19_GO:0002376 immune system process,-3.7,13,6.8,30337,30,302,4,1.3,0.66,3586|4317|7099|9173,IL10|MMP8|TLR4|IL1RL1,-2.9
_FINAL,WikiPathways,27,WP129,Matrix metalloproteinases,,-3.7,13,6.8,30337,30,302,4,1.3,0.66,4317|4318|7078|64386,MMP8|MMP9|TIMP3|MMP25,-2.9
_FINAL,Reactome Gene Sets,6,R-HSA-9006931,Signaling by Nuclear Receptors,,-3.7,3.7,4.7,30337,298,302,11,3.6,1.1,1839|1903|2069|2353|2354|4318|5590|5595|9612|51764|54331,HBEGF|S1PR3|EREG|FOS|FOSB|MMP9|PRKCZ|MAPK3|NCOR2|GNG13|GNG2,-2.9
_FINAL,WikiPathways,27,WP2272,Pathogenic Escherichia coli infection,,-3.7,9.1,6.1,30337,55,302,5,1.7,0.73,929|5578|7099|7454|81873,CD14|PRKCA|TLR4|WAS|ARPC5L,-2.9
_FINAL,KEGG Pathway,24,hsa04012,ErbB signaling pathway,,-3.7,7,5.6,30337,86,302,6,2,0.8,1839|2069|5293|5578|5595|5605,HBEGF|EREG|PIK3CD|PRKCA|MAPK3|MAP2K2,-2.9
_FINAL,GO Biological Processes,19,GO:0001892,embryonic placenta development,19_GO:0032502 developmental process,-3.7,7,5.6,30337,86,302,6,2,0.8,133|639|2034|3586|6615|9021,ADM|PRDM1|EPAS1|IL10|SNAI1|SOCS3,-2.9
_FINAL,GO Biological Processes,19,GO:0141060,disruption of anatomical structure in another organism,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3.7,7,5.6,30337,86,302,6,2,0.8,820|3853|4589|8993|54210|171389,CAMP|KRT6A|MUC7|PGLYRP1|TREM1|NLRP6,-2.9
_FINAL,GO Biological Processes,19,GO:0010632,regulation of epithelial cell migration,19_GO:0040011 locomotion,-3.6,3.7,4.7,30337,299,302,11,3.6,1.1,1839|1969|3162|3640|4318|5293|5578|5581|5743|9922|153090,HBEGF|EPHA2|HMOX1|INSL3|MMP9|PIK3CD|PRKCA|PRKCE|PTGS2|IQSEC1|DAB2IP,-2.9
_FINAL,WikiPathways,27,WP4549,Fragile X syndrome,,-3.6,5.8,5.3,30337,122,302,7,2.3,0.87,1268|1759|4318|5578|5605|23237|116986,CNR1|DNM1|MMP9|PRKCA|MAP2K2|ARC|AGAP2,-2.9
_FINAL,GO Biological Processes,19,GO:0050807,regulation of synapse organization,19_GO:0050789 regulation of biological process,-3.6,4,4.8,30337,252,302,10,3.3,1,1855|2049|3586|5802|10160|10288|10458|23237|58504|153090,DVL1|EPHB3|IL10|PTPRS|FARP1|LILRB2|BAIAP2|ARC|ARHGAP22|DAB2IP,-2.9
_FINAL,GO Biological Processes,19,GO:0016032,viral process,19_GO:0016032 viral process,-3.6,4,4.8,30337,252,302,10,3.3,1,1378|1487|1969|3383|3665|3678|4774|5725|6347|7852,CR1|CTBP1|EPHA2|ICAM1|IRF7|ITGA5|NFIA|PTBP1|CCL2|CXCR4,-2.9
_FINAL,GO Biological Processes,19,GO:0051222,positive regulation of protein transport,19_GO:0051179 localization,-3.6,4,4.8,30337,252,302,10,3.3,1,101|654|2316|2867|3552|3553|5581|5590|5743|7099,ADAM8|BMP6|FLNA|FFAR2|IL1A|IL1B|PRKCE|PRKCZ|PTGS2|TLR4,-2.9
_FINAL,GO Biological Processes,19,GO:0099536,synaptic signaling,19_GO:0050789 regulation of biological process,-3.6,3.1,4.5,30337,460,302,14,4.6,1.2,777|1268|1312|1855|1960|3274|4155|4923|5581|5802|6196|8224|10160|23396,CACNA1E|CNR1|COMT|DVL1|EGR3|HRH2|MBP|NTSR1|PRKCE|PTPRS|RPS6KA2|SYN3|FARP1|PIP5K1C,-2.9
_FINAL,WikiPathways,27,WP15,Selenium micronutrient network,,-3.6,6.9,5.6,30337,87,302,6,2,0.8,240|241|3383|3553|5743|6347,ALOX5|ALOX5AP|ICAM1|IL1B|PTGS2|CCL2,-2.8
_FINAL,WikiPathways,27,WP4754,IL18 signaling,,-3.6,9,6,30337,56,302,5,1.7,0.73,5578|5595|8807|8809|653361,PRKCA|MAPK3|IL18RAP|IL18R1|NCF1,-2.8
_FINAL,GO Biological Processes,19,GO:0052372,modulation by symbiont of entry into host,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3.6,9,6,30337,56,302,5,1.7,0.73,2219|3576|3853|5806|10581,FCN1|CXCL8|KRT6A|PTX3|IFITM2,-2.8
_FINAL,GO Biological Processes,19,GO:0045444,fat cell differentiation,19_GO:0032502 developmental process,-3.6,5.7,5.3,30337,123,302,7,2.3,0.87,1487|1959|2867|5743|5997|56729|63976,CTBP1|EGR2|FFAR2|PTGS2|RGS2|RETN|PRDM16,-2.8
_FINAL,GO Biological Processes,19,GO:0009266,response to temperature stimulus,19_GO:0050896 response to stimulus,-3.6,4.9,5,30337,163,302,8,2.6,0.92,1312|3162|3310|3552|4923|5743|7852|376497,COMT|HMOX1|HSPA6|IL1A|NTSR1|PTGS2|CXCR4|SLC27A1,-2.8
_FINAL,Canonical Pathways,11,M213,PID AR NONGENOMIC PATHWAY,,-3.6,13,6.7,30337,31,302,4,1.3,0.66,2353|5595|5605|54331,FOS|MAPK3|MAP2K2|GNG2,-2.8
_FINAL,GO Biological Processes,19,GO:0032682,negative regulation of chemokine production,19_GO:0048519 negative regulation of biological process,-3.6,13,6.7,30337,31,302,4,1.3,0.66,1969|3586|4210|140885,EPHA2|IL10|MEFV|SIRPA,-2.8
_FINAL,GO Biological Processes,19,GO:0001562,response to protozoan,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3.6,13,6.7,30337,31,302,4,1.3,0.66,383|3586|6556|64581,ARG1|IL10|SLC11A1|CLEC7A,-2.8
_FINAL,KEGG Pathway,24,hsa04020,Calcium signaling pathway,,-3.6,4,4.7,30337,254,302,10,3.3,1,115|777|2321|3274|4772|4773|4923|5154|5578|7852,ADCY9|CACNA1E|FLT1|HRH2|NFATC1|NFATC2|NTSR1|PDGFA|PRKCA|CXCR4,-2.8
_FINAL,GO Biological Processes,19,GO:0010811,positive regulation of cell-substrate adhesion,19_GO:0048518 positive regulation of biological process,-3.6,5.7,5.2,30337,124,302,7,2.3,0.87,2316|3678|5581|5590|11078|57091|57580,FLNA|ITGA5|PRKCE|PRKCZ|TRIOBP|CASS4|PREX1,-2.8
_FINAL,GO Biological Processes,19,GO:0030278,regulation of ossification,19_GO:0032501 multicellular organismal process,-3.6,5.7,5.2,30337,124,302,7,2.3,0.87,240|654|1230|1901|1959|5552|5595,ALOX5|BMP6|CCR1|S1PR1|EGR2|SRGN|MAPK3,-2.8
_FINAL,GO Biological Processes,19,GO:0071902,positive regulation of protein serine/threonine kinase activity,19_GO:0048518 positive regulation of biological process,-3.6,5.7,5.2,30337,124,302,7,2.3,0.87,2321|3553|5154|5605|7099|23533|153090,FLT1|IL1B|PDGFA|MAP2K2|TLR4|PIK3R5|DAB2IP,-2.8
_FINAL,GO Biological Processes,19,GO:0045834,positive regulation of lipid metabolic process,19_GO:0048518 positive regulation of biological process,-3.6,5.7,5.2,30337,124,302,7,2.3,0.87,133|654|3552|3553|5581|5743|376497,ADM|BMP6|IL1A|IL1B|PRKCE|PTGS2|SLC27A1,-2.8
_FINAL,GO Biological Processes,19,GO:0001706,endoderm formation,19_GO:0032502 developmental process,-3.6,8.8,5.9,30337,57,302,5,1.7,0.73,3624|3678|3689|4317|4318,INHBA|ITGA5|ITGB2|MMP8|MMP9,-2.8
_FINAL,GO Biological Processes,19,GO:0043301,negative regulation of leukocyte degranulation,19_GO:0002376 immune system process,-3.6,23,8,30337,13,302,3,0.99,0.57,3598|6688|11314,IL13RA2|SPI1|CD300A,-2.8
_FINAL,GO Biological Processes,19,GO:0010572,positive regulation of platelet activation,19_GO:0032501 multicellular organismal process,-3.6,23,8,30337,13,302,3,0.99,0.57,2316|5341|7099,FLNA|PLEK|TLR4,-2.8
_FINAL,Reactome Gene Sets,6,R-HSA-75205,Dissolution of Fibrin Clot,,-3.6,23,8,30337,13,302,3,0.99,0.57,5270|5328|5329,SERPINE2|PLAU|PLAUR,-2.8
_FINAL,Reactome Gene Sets,6,R-HSA-8847993,ERBB2 Activates PTK6 Signaling,,-3.6,23,8,30337,13,302,3,0.99,0.57,1839|2069|5753,HBEGF|EREG|PTK6,-2.8
_FINAL,GO Biological Processes,19,GO:2000551,regulation of T-helper 2 cell cytokine production,19_GO:0002376 immune system process,-3.6,23,8,30337,13,302,3,0.99,0.57,383|5590|114548,ARG1|PRKCZ|NLRP3,-2.8
_FINAL,GO Biological Processes,19,GO:0035821,modulation of process of another organism,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3.6,23,8,30337,13,302,3,0.99,0.57,383|6280|64581,ARG1|S100A9|CLEC7A,-2.8
_FINAL,GO Biological Processes,19,GO:0043278,response to morphine,19_GO:0050896 response to stimulus,-3.6,23,8,30337,13,302,3,0.99,0.57,2354|5581|23237,FOSB|PRKCE|ARC,-2.8
_FINAL,GO Biological Processes,19,GO:0060670,branching involved in labyrinthine layer morphogenesis,19_GO:0032502 developmental process,-3.6,23,8,30337,13,302,3,0.99,0.57,133|3586|9021,ADM|IL10|SOCS3,-2.8
_FINAL,Reactome Gene Sets,6,R-HSA-112316,Neuronal System,,-3.6,3.2,4.5,30337,410,302,13,4.3,1.2,115|777|1312|5578|5595|5802|6196|8224|23136|26960|51422|51764|54331,ADCY9|CACNA1E|COMT|PRKCA|MAPK3|PTPRS|RPS6KA2|SYN3|EPB41L3|NBEA|PRKAG2|GNG13|GNG2,-2.8
_FINAL,GO Biological Processes,19,GO:0046889,positive regulation of lipid biosynthetic process,19_GO:0048518 positive regulation of biological process,-3.6,6.8,5.5,30337,89,302,6,2,0.8,133|654|3552|3553|5743|376497,ADM|BMP6|IL1A|IL1B|PTGS2|SLC27A1,-2.8
_FINAL,GO Biological Processes,19,GO:0051348,negative regulation of transferase activity,19_GO:0065007 biological regulation,-3.6,4.3,4.8,30337,210,302,9,3,0.98,3553|5753|5788|5997|7538|10636|11314|51422|153090,IL1B|PTK6|PTPRC|RGS2|ZFP36|RGS14|CD300A|PRKAG2|DAB2IP,-2.8
_FINAL,GO Biological Processes,19,GO:0043547,positive regulation of GTPase activity,19_GO:0065007 biological regulation,-3.6,4.3,4.8,30337,210,302,9,3,0.98,1969|6347|6354|6364|10235|57580|58504|116986|116988,EPHA2|CCL2|CCL7|CCL20|RASGRP2|PREX1|ARHGAP22|AGAP2|AGAP3,-2.8
_FINAL,Canonical Pathways,11,M23,PID WNT NONCANONICAL PATHWAY,,-3.6,13,6.6,30337,32,302,4,1.3,0.66,1855|2316|4773|5590,DVL1|FLNA|NFATC2|PRKCZ,-2.8
_FINAL,WikiPathways,27,WP5113,Antiviral and anti inflammatory effects of Nrf2 on SARS CoV 2 pathway,,-3.6,13,6.6,30337,32,302,4,1.3,0.66,3162|3553|3576|6347,HMOX1|IL1B|CXCL8|CCL2,-2.8
_FINAL,GO Biological Processes,19,GO:0031646,positive regulation of nervous system process,19_GO:0032501 multicellular organismal process,-3.6,13,6.6,30337,32,302,4,1.3,0.66,1959|3687|4923|7133,EGR2|ITGAX|NTSR1|TNFRSF1B,-2.8
_FINAL,Canonical Pathways,11,M290,PID IL12 STAT4 PATHWAY,,-3.6,13,6.6,30337,32,302,4,1.3,0.66,2353|3559|8807|8809,FOS|IL2RA|IL18RAP|IL18R1,-2.8
_FINAL,Reactome Gene Sets,6,R-HSA-5602358,Diseases associated with the TLR signaling cascade,,-3.6,13,6.6,30337,32,302,4,1.3,0.66,929|6279|6280|7099,CD14|S100A8|S100A9|TLR4,-2.8
_FINAL,Canonical Pathways,11,M165,PID SYNDECAN 4 PATHWAY,,-3.6,13,6.6,30337,32,302,4,1.3,0.66,3678|4318|5578|7852,ITGA5|MMP9|PRKCA|CXCR4,-2.8
_FINAL,Reactome Gene Sets,6,R-HSA-5260271,Diseases of Immune System,,-3.6,13,6.6,30337,32,302,4,1.3,0.66,929|6279|6280|7099,CD14|S100A8|S100A9|TLR4,-2.8
_FINAL,Canonical Pathways,11,M275,PID ALPHA SYNUCLEIN PATHWAY,,-3.6,13,6.6,30337,32,302,4,1.3,0.66,2268|3055|5595|5653,FGR|HCK|MAPK3|KLK6,-2.8
_FINAL,Reactome Gene Sets,6,R-HSA-2871796,FCERI mediated MAPK activation,,-3.6,13,6.6,30337,32,302,4,1.3,0.66,2207|2353|3937|5595,FCER1G|FOS|LCP2|MAPK3,-2.8
_FINAL,KEGG Pathway,24,hsa00052,Galactose metabolism,,-3.6,13,6.6,30337,32,302,4,1.3,0.66,2548|3101|8972|93432,GAA|HK3|MGAM|MGAM2,-2.8
_FINAL,GO Biological Processes,19,GO:0034142,toll-like receptor 4 signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3.6,13,6.6,30337,32,302,4,1.3,0.66,929|3656|5581|7099,CD14|IRAK2|PRKCE|TLR4,-2.8
_FINAL,GO Biological Processes,19,GO:0043370,"regulation of CD4-positive, alpha-beta T cell differentiation",19_GO:0002376 immune system process,-3.6,8.7,5.9,30337,58,302,5,1.7,0.73,864|3142|3718|5590|114548,RUNX3|HLX|JAK3|PRKCZ|NLRP3,-2.8
_FINAL,Reactome Gene Sets,6,R-HSA-166658,Complement cascade,,-3.6,8.7,5.9,30337,58,302,5,1.7,0.73,719|722|728|1378|2219,C3AR1|C4BPA|C5AR1|CR1|FCN1,-2.8
_FINAL,GO Biological Processes,19,GO:0050803,regulation of synapse structure or activity,19_GO:0065007 biological regulation,-3.5,3.9,4.7,30337,258,302,10,3.3,1,1855|2049|3586|5802|10160|10288|10458|23237|58504|153090,DVL1|EPHB3|IL10|PTPRS|FARP1|LILRB2|BAIAP2|ARC|ARHGAP22|DAB2IP,-2.8
_FINAL,WikiPathways,27,WP2328,Allograft rejection,,-3.5,6.7,5.4,30337,90,302,6,2,0.8,3552|3553|3559|3576|3586|5590,IL1A|IL1B|IL2RA|CXCL8|IL10|PRKCZ,-2.8
_FINAL,WikiPathways,27,WP673,ErbB signaling,,-3.5,6.7,5.4,30337,90,302,6,2,0.8,1839|2069|5293|5578|5595|5605,HBEGF|EREG|PIK3CD|PRKCA|MAPK3|MAP2K2,-2.8
_FINAL,GO Biological Processes,19,GO:0080135,regulation of cellular response to stress,19_GO:0050896 response to stimulus,-3.5,2.9,4.3,30337,526,302,15,5,1.3,240|2316|3090|3552|5595|5605|5743|5771|5802|6615|6696|7099|7454|23369|153090,ALOX5|FLNA|HIC1|IL1A|MAPK3|MAP2K2|PTGS2|PTPN2|PTPRS|SNAI1|SPP1|TLR4|WAS|PUM2|DAB2IP,-2.8
_FINAL,GO Biological Processes,19,GO:0043269,regulation of monoatomic ion transport,19_GO:0051179 localization,-3.5,3,4.4,30337,469,302,14,4.6,1.2,1230|1268|2316|4318|4923|5142|5270|5581|5743|6347|7852|10288|11027|23327,CCR1|CNR1|FLNA|MMP9|NTSR1|PDE4B|SERPINE2|PRKCE|PTGS2|CCL2|CXCR4|LILRB2|LILRA2|NEDD4L,-2.8
_FINAL,GO Biological Processes,19,GO:0006469,negative regulation of protein kinase activity,19_GO:0048519 negative regulation of biological process,-3.5,4.8,4.9,30337,168,302,8,2.6,0.92,3553|5753|5788|5997|10636|11314|51422|153090,IL1B|PTK6|PTPRC|RGS2|RGS14|CD300A|PRKAG2|DAB2IP,-2.8
_FINAL,WikiPathways,27,WP35,G protein signaling,,-3.5,6.6,5.4,30337,91,302,6,2,0.8,115|5142|5578|5581|5590|51764,ADCY9|PDE4B|PRKCA|PRKCE|PRKCZ|GNG13,-2.8
_FINAL,GO Biological Processes,19,GO:0050672,negative regulation of lymphocyte proliferation,19_GO:0002376 immune system process,-3.5,6.6,5.4,30337,91,302,6,2,0.8,383|1378|3559|3586|10288|11314,ARG1|CR1|IL2RA|IL10|LILRB2|CD300A,-2.8
_FINAL,KEGG Pathway,24,hsa05032,Morphine addiction,,-3.5,6.6,5.4,30337,91,302,6,2,0.8,115|5138|5142|5578|51764|54331,ADCY9|PDE2A|PDE4B|PRKCA|GNG13|GNG2,-2.8
_FINAL,Reactome Gene Sets,6,R-HSA-5357801,Programmed Cell Death,,-3.5,4.2,4.8,30337,213,302,9,3,0.98,838|929|3552|3553|5595|7099|7161|90249|219699,CASP5|CD14|IL1A|IL1B|MAPK3|TLR4|TP73|UNC5A|UNC5B,-2.8
_FINAL,GO Biological Processes,19,GO:0060135,maternal process involved in female pregnancy,19_GO:0022414 reproductive process,-3.5,8.5,5.8,30337,59,302,5,1.7,0.73,639|1268|5743|5997|6696,PRDM1|CNR1|PTGS2|RGS2|SPP1,-2.8
_FINAL,WikiPathways,27,WP4205,MET in type 1 papillary renal cell carcinoma,,-3.5,8.5,5.8,30337,59,302,5,1.7,0.73,3640|3718|5293|5595|5605,INSL3|JAK3|PIK3CD|MAPK3|MAP2K2,-2.8
_FINAL,GO Biological Processes,19,GO:0002824,positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,19_GO:0002376 immune system process,-3.5,5.5,5.1,30337,128,302,7,2.3,0.87,3553|5590|5788|6556|8809|64581|114548,IL1B|PRKCZ|PTPRC|SLC11A1|IL18R1|CLEC7A|NLRP3,-2.8
_FINAL,GO Biological Processes,19,GO:0050869,negative regulation of B cell activation,19_GO:0002376 immune system process,-3.5,12,6.4,30337,33,302,4,1.3,0.66,1378|3586|3624|11314,CR1|IL10|INHBA|CD300A,-2.7
_FINAL,GO Biological Processes,19,GO:2000191,regulation of fatty acid transport,19_GO:0051179 localization,-3.5,12,6.4,30337,33,302,4,1.3,0.66,2180|3552|3553|4923,ACSL1|IL1A|IL1B|NTSR1,-2.7
_FINAL,WikiPathways,27,WP4496,Signal transduction through IL1R,,-3.5,12,6.4,30337,33,302,4,1.3,0.66,3552|3553|3557|3656,IL1A|IL1B|IL1RN|IRAK2,-2.7
_FINAL,WikiPathways,27,WP4481,Resistin as a regulator of inflammation,,-3.5,12,6.4,30337,33,302,4,1.3,0.66,3576|5293|5595|56729,CXCL8|PIK3CD|MAPK3|RETN,-2.7
_FINAL,WikiPathways,27,WP422,MAPK cascade,,-3.5,12,6.4,30337,33,302,4,1.3,0.66,4155|5595|5605|22821,MBP|MAPK3|MAP2K2|RASA3,-2.7
_FINAL,GO Biological Processes,19,GO:0045576,mast cell activation,19_GO:0002376 immune system process,-3.5,12,6.4,30337,33,302,4,1.3,0.66,399|3937|5293|7462,RHOH|LCP2|PIK3CD|LAT2,-2.7
_FINAL,Reactome Gene Sets,6,R-HSA-2871809,FCERI mediated Ca+2 mobilization,,-3.5,12,6.4,30337,33,302,4,1.3,0.66,2207|3937|4772|4773,FCER1G|LCP2|NFATC1|NFATC2,-2.7
_FINAL,GO Biological Processes,19,GO:0002862,negative regulation of inflammatory response to antigenic stimulus,19_GO:0002376 immune system process,-3.5,12,6.4,30337,33,302,4,1.3,0.66,2268|3055|3586|171389,FGR|HCK|IL10|NLRP6,-2.7
_FINAL,GO Biological Processes,19,GO:2001056,positive regulation of cysteine-type endopeptidase activity,19_GO:0048518 positive regulation of biological process,-3.5,5.5,5.1,30337,129,302,7,2.3,0.87,4210|6279|6280|58484|64581|91662|114548,MEFV|S100A8|S100A9|NLRC4|CLEC7A|NLRP12|NLRP3,-2.7
_FINAL,GO Biological Processes,19,GO:0071900,regulation of protein serine/threonine kinase activity,19_GO:0008152 metabolic process,-3.5,3.8,4.6,30337,262,302,10,3.3,1,2321|3553|5154|5605|5997|7099|10636|11314|23533|153090,FLT1|IL1B|PDGFA|MAP2K2|RGS2|TLR4|RGS14|CD300A|PIK3R5|DAB2IP,-2.7
_FINAL,WikiPathways,27,WP23,B cell receptor signaling,,-3.5,6.6,5.3,30337,92,302,6,2,0.8,4773|5605|5788|5880|7462|23396,NFATC2|MAP2K2|PTPRC|RAC2|LAT2|PIP5K1C,-2.7
_FINAL,Reactome Gene Sets,6,R-HSA-111885,Opioid Signalling,,-3.5,6.6,5.3,30337,92,302,6,2,0.8,115|5142|5578|26960|51764|54331,ADCY9|PDE4B|PRKCA|NBEA|GNG13|GNG2,-2.7
_FINAL,WikiPathways,27,WP3944,Serotonin and anxiety related events,,-3.5,22,7.7,30337,14,302,3,0.99,0.57,2353|5341|23237,FOS|PLEK|ARC,-2.7
_FINAL,GO Biological Processes,19,GO:0051547,regulation of keratinocyte migration,19_GO:0040011 locomotion,-3.5,22,7.7,30337,14,302,3,0.99,0.57,1839|4318|9922,HBEGF|MMP9|IQSEC1,-2.7
_FINAL,GO Biological Processes,19,GO:0014072,response to isoquinoline alkaloid,19_GO:0050896 response to stimulus,-3.5,22,7.7,30337,14,302,3,0.99,0.57,2354|5581|23237,FOSB|PRKCE|ARC,-2.7
_FINAL,GO Biological Processes,19,GO:0090594,inflammatory response to wounding,19_GO:0050896 response to stimulus,-3.5,22,7.7,30337,14,302,3,0.99,0.57,3162|3552|7099,HMOX1|IL1A|TLR4,-2.7
_FINAL,GO Biological Processes,19,GO:0051764,actin crosslink formation,19_GO:0009987 cellular process,-3.5,22,7.7,30337,14,302,3,0.99,0.57,2316|3936|10458,FLNA|LCP1|BAIAP2,-2.7
_FINAL,Canonical Pathways,11,M134,PID TCR RAS PATHWAY,,-3.5,22,7.7,30337,14,302,3,0.99,0.57,2353|5578|5595,FOS|PRKCA|MAPK3,-2.7
_FINAL,Canonical Pathways,11,M64,PID S1P S1P4 PATHWAY,,-3.5,22,7.7,30337,14,302,3,0.99,0.57,5595|8698|53637,MAPK3|S1PR4|S1PR5,-2.7
_FINAL,GO Biological Processes,19,GO:0034330,cell junction organization,19_GO:0009987 cellular process,-3.5,2.8,4.3,30337,533,302,15,5,1.3,728|1855|2049|2316|3678|3684|4774|5578|5802|10160|23136|23237|23396|23654|57126,C5AR1|DVL1|EPHB3|FLNA|ITGA5|ITGAM|NFIA|PRKCA|PTPRS|FARP1|EPB41L3|ARC|PIP5K1C|PLXNB2|CD177,-2.7
_FINAL,GO Biological Processes,19,GO:0001961,positive regulation of cytokine-mediated signaling pathway,19_GO:0048518 positive regulation of biological process,-3.5,8.4,5.7,30337,60,302,5,1.7,0.73,2672|3665|4317|7852|171389,GFI1|IRF7|MMP8|CXCR4|NLRP6,-2.7
_FINAL,GO Biological Processes,19,GO:0098742,cell-cell adhesion via plasma-membrane adhesion molecules,19_GO:0009987 cellular process,-3.5,3.8,4.6,30337,263,302,10,3.3,1,1824|3383|3678|3684|3689|5802|6402|8642|23654|57126,DSC2|ICAM1|ITGA5|ITGAM|ITGB2|PTPRS|SELL|DCHS1|PLXNB2|CD177,-2.7
_FINAL,GO Biological Processes,19,GO:0051235,maintenance of location,19_GO:0051179 localization,-3.5,4.7,4.9,30337,171,302,8,2.6,0.92,2316|2548|2867|3553|3586|5552|6279|6280,FLNA|GAA|FFAR2|IL1B|IL10|SRGN|S100A8|S100A9,-2.7
_FINAL,GO Biological Processes,19,GO:0010466,negative regulation of peptidase activity,19_GO:0048519 negative regulation of biological process,-3.5,5.4,5.1,30337,130,302,7,2.3,0.87,1378|4035|4318|5265|5270|5329|7078,CR1|LRP1|MMP9|SERPINA1|SERPINE2|PLAUR|TIMP3,-2.7
